family,point_id,method,tau,T,N_ptp,N_min,N_max,Z_min,Z_max,E_min,E_max,residual,nyquist_rel,newton_ok,cont_step,n_fail,mu1_mod,mu1_re,mu1_im,mu2_mod,mu3_mod,mu_triv,align_triv,floquet_ok,wall_s
small_upper,31,natural,137.40185019014135,147.59348578013507,1.5186293012516785,88.65702135917424,90.17565066042592,0.05617268877827852,0.08941859109390957,1.771451067372858,2.5766249569777475,2.387534614456399e-12,3.751611115314988e-14,True,0.5,0,1.0284317419046713,1.0284317419046713,0.0,0.7098478107635448,0.7098478107635448,0.9999999347608811,0.9999999999999496,True,1.376
small_upper,32,natural,136.90185019014135,147.13518198475916,1.5447413845436841,88.63875845449203,90.18349983903572,0.055960546137436264,0.08996126464390518,1.7666106742701644,2.588821836387436,2.9833913117727207e-12,1.2908041262963204e-13,True,0.5,0,1.029744525442726,1.029744525442726,0.0,0.7076106828628655,0.7076106828628655,0.999999923763223,0.9999999999999422,True,1.452
small_upper,33,natural,136.40185019014135,146.67639986477067,1.5704623471477674,88.62075415558671,90.19121650273448,0.05575296735510358,0.09050529167159704,1.7618836687789148,2.600971184120911,2.658318010162475e-12,9.06934902273549e-14,True,0.5,0,1.0310712062217304,1.0310712062217304,0.0,0.7053411820234058,0.7053411820234058,0.999999918382347,0.9999999999999404,True,1.328
small_upper,34,natural,135.90185019014135,146.2171326290883,1.5958084829679393,88.60298481567085,90.19879329863879,0.055549598263278925,0.09105117197920083,1.7572612473378846,2.6130821333266487,2.1307400288606004e-12,1.7852413250534804e-14,True,0.5,0,1.0324114759683165,1.0324114759683165,0.0,0.7030397110484348,0.7030397110484348,0.999999915792985,0.9999999999999414,True,1.342
small_upper,35,natural,135.40185019014135,145.75737347765394,1.6210386218686352,88.58508844143769,90.20612706330633,0.05535010888522128,0.0915993831656438,1.7527352248740442,2.6251632173335238,2.1174173525650986e-12,1.0547897057263844e-13,True,0.5,0,1.0337650317456335,1.0337650317456335,0.0,0.700706693744166,0.700706693744166,0.9999999142242597,0.999999999999943,True,1.61
small_upper,36,natural,134.90185019014135,145.29711560813567,1.6458571580048584,88.56737559234828,90.21323275035314,0.05515419068159473,0.09215038336696586,1.7482979655734414,2.6372224435227456,3.1590285942684204e-12,3.463944843492738e-14,True,0.5,0,1.0351315793175486,1.0351315793175486,0.0,0.6983425722504268,0.6983425722504268,0.9999999131057192,0.9999999999999439,True,1.272
small_upper,37,natural,134.40185019014135,144.8363522225729,1.6702976116928454,88.54982653255077,90.22012414424361,0.05496155421515766,0.09270461358452722,1.7439423242643062,2.6492673566045672,4.18598489204669e-12,3.414203193986108e-14,True,0.5,0,1.0365108364962803,1.0365108364962803,0.0,0.6959478043692884,0.6959478043692884,0.9999999132283551,0.9999999999999462,True,1.235
small_upper,38,natural,133.90185019014135,144.3750765339256,1.6943916901746832,88.53242227070018,90.22681396087486,0.0547719271621815,0.09326249967308478,1.7396615965930882,2.661305093085314,3.233413536918306e-12,0.0,True,0.5,0,1.0379025364269243,1.0379025364269243,0.0,0.6935228609196367,0.6935228609196367,0.9999999169215226,0.9999999999999507,True,1.232
small_upper,39,natural,133.40185019014135,143.91328177250128,1.7181694608828195,88.51514447205416,90.23331393293698,0.05458505261257846,0.09382445404699918,1.735449476522984,2.6733424283673313,2.1765922397776194e-12,9.962409256111355e-14,True,0.5,0,1.039306430765351,1.039306430765351,0.0,0.6910682231440204,0.6910682231440204,0.9999999282468139,0.99999999999996,True,1.255
small_upper,40,natural,132.90185019014135,143.45096119223146,1.7416594989889091,88.49797538356474,90.23963488255364,0.05440068761161962,0.0943908771517772,1.7313000199616033,2.685385817649336,3.608668919241609e-12,6.553630791682654e-14,True,0.5,0,1.0407222831664336,1.0407222831664336,0.0,0.6891607344157206,0.6891607344157206,0.9999999585015675,0.9999999999999919,True,1.232
small_upper,41,natural,132.40185019014135,142.98810807677344,1.7648890133804258,88.48089776988174,90.24578678326216,0.05421860190464934,0.09496215873950584,1.7272076135396974,2.697441431581464,2.7406965585896614e-12,8.086109217445781e-14,True,0.5,0,1.0421498115394596,1.0421498115394596,0.0,0.6897580490203715,0.6897580490203715,0.9999999156761433,0.9999999999999679,True,1.213
small_upper,42,natural,131.90185019014135,142.52471574542247,1.787883954495399,88.46389485853265,90.25177881302805,0.05403857685298712,0.09553867897997301,1.7231669477352847,2.7095151874634507,2.6707525080382766e-12,1.596780621609698e-13,True,0.5,0,1.0435889322711842,1.0435889322711842,0.0,0.6903532431405262,0.6903532431405262,0.9999999085184932,0.9999999999999645,True,1.207
small_upper,43,natural,131.40185019014135,142.06077755881677,1.8106691068662002,88.44695029283452,90.25761939970072,0.053860404494637366,0.09612080943369954,1.719172993674858,2.7220643841599226,2.3021584638627246e-12,0.0,True,0.5,0,1.0450394588348864,1.0450394588348864,0.0,0.6909460837676491,0.6909460837676491,0.9999999105635504,0.9999999999999674,True,1.205
small_upper,44,natural,130.90185019014135,141.5962869244243,1.8332681687545715,88.43004809133062,90.26331626008519,0.053683886727894294,0.09670891390855209,1.7152209830555252,2.7347265285683617,3.750555421788704e-12,3.115816119325244e-14,True,0.5,0,1.0465012419084565,1.0465012419084565,0.0,0.6915363292580241,0.6915363292580241,0.9999999028563108,0.9999999999999583,True,1.199
small_upper,45,natural,130.40185019014135,141.13123730180766,1.8557038209002883,88.41317261271315,90.26887643361344,0.05350883459928386,0.09730334921847512,1.711306390718591,2.7474578488836303,3.2220892620671293e-12,1.53937748210349e-14,True,0.5,0,1.0479742403487151,1.0479742403487151,0.0,0.6921237301349348,0.6921237301349348,0.9999999459653992,0.9999999999999791,True,1.206
small_upper,46,natural,130.0,140.7570671851526,1.8736316661337185,88.39961875825662,90.27325042439034,0.053369084967279996,0.09778592341902019,1.7081844346855528,2.7577439702441824,2.5339730314044573e-12,0.0,True,0.5,0,1.0491660275828398,1.0491660275828398,0.0,0.6925935870181794,0.6925935870181794,0.9999998984083333,0.999999999999964,True,1.193
