family,point_id,method,tau,T,N_ptp,N_min,N_max,Z_min,Z_max,E_min,E_max,residual,nyquist_rel,newton_ok,cont_step,n_fail,mu1_mod,mu1_re,mu1_im,mu2_mod,mu3_mod,mu_triv,align_triv,floquet_ok,wall_s
large_lower,706,arclength,5.587229278244875,315.1499400632923,22.270725014120785,71.72548112092304,93.99620613504382,0.008948427358778686,0.2719308765252415,0.6093999890080574,8.084223639579239,2.155786660296144e-11,4.703715445444961e-07,True,0.10756479999999995,0,1.0010817700973567,1.0010817700973567,0.0,4.642317892229047e-17,,0.9998785937407549,0.9999999951785538,True,0.062
large_lower,707,arclength,5.587219557898481,315.05511248535765,22.238099451509,71.75608013594059,93.9941795874496,0.00897449170630744,0.2715672959629705,0.6100061006669178,8.073393075030028,8.254374961325084e-11,4.645380652596597e-07,True,0.15059071999999993,0,1.0015672571198178,1.0015672571198178,0.0,4.7352226017718786e-17,,0.9999185993062398,0.9999999978220728,True,0.013
large_lower,708,arclength,5.587200140548279,314.9291003366975,22.19478082142892,71.79670068695258,93.9914815083815,0.009009250219501058,0.2710847971384413,0.6108131833120489,8.059021240677117,2.6827962074094103e-10,4.568220233621878e-07,True,0.2,0,1.0022395836146223,1.0022395836146223,0.0,8.310968105027673e-17,,0.999941370373793,0.9999999988623279,True,0.032
large_lower,709,arclength,5.587173278976508,314.8030068983479,22.151475280502595,71.83730057405546,93.98877585455806,0.009044171903993812,0.27060272351556075,0.6116226763111792,8.044663378031515,3.49075435224222e-10,4.4914469274429053e-07,True,0.2,0,1.0029173678784955,1.0029173678784955,0.0,1.21955657638941e-16,,0.9999554267950372,0.9999999993379463,True,0.031
large_lower,710,arclength,5.587138951914417,314.67683229616017,22.108182818543355,71.8778797772571,93.98606259580046,0.009079257562494319,0.27012107390065343,0.612434590584994,8.030319454862616,3.4914648949779803e-10,4.415090603746921e-07,True,0.2,0,1.0035972083554465,1.0035972083554465,0.0,1.643653082926849e-17,,0.9999641849659571,0.9999999995695806,True,0.058
large_lower,711,arclength,5.587097137909607,314.5505766506563,22.06490342317396,71.91843827846465,93.98334170163861,0.009114508002720128,0.2696398470827476,0.6132489371507103,8.01598943837814,3.49039908087434e-10,4.33918009130392e-07,True,0.2,0,1.0042766079319112,1.0042766079319112,0.0,4.912094415703914e-17,,0.9999701405026814,0.9999999996987037,True,0.031
large_lower,712,arclength,5.587047815336132,314.42424008252294,22.021637081670264,71.95897605975469,93.98061314142495,0.009149924035967533,0.26915904185414485,0.6140657270889867,8.001673295836817,3.488480615487788e-10,4.263742564102666e-07,True,0.2,0,1.004955455314776,1.004955455314776,0.0,2.4651907684573107e-17,,0.9999734196058515,0.9999999997593836,True,0.059
large_lower,713,arclength,5.586990962386139,314.29782271256465,21.978383780973104,71.99949310336117,93.97787688433428,0.009183730253402278,0.2686786570105522,0.6148849715436782,7.987370994552444,3.489972755232884e-10,4.1888042821389156e-07,True,0.2,0,1.0056309685307938,1.0056309685307938,0.0,5.35941602543605e-17,,0.9999767703608201,0.9999999998148632,True,0.031
large_lower,714,arclength,5.586926557069865,314.1713246617108,21.935143507686632,72.03998939167535,93.97513289936198,0.009216708363294043,0.26819869135107466,0.6157066817222707,7.973082501893623,3.489546429591428e-10,4.1143900319287715e-07,True,0.2,0,1.00630397128521,1.00630397128521,0.0,3.343698359626911e-17,,0.9999793838127093,0.9999999998530806,True,0.059
large_lower,715,arclength,5.586854577215278,314.0447460510148,21.89191624807873,72.08046490724503,93.97238115532376,0.009249835559992654,0.26771914367822075,0.6165308688963159,7.958807785284047,3.4923886005344684e-10,4.0405237061485935e-07,True,0.2,0,1.0069749489377955,1.0069749489377955,0.0,2.220446049250313e-16,,0.9999807886634701,0.9999999998713605,True,0.031
large_lower,716,arclength,5.586775000464545,313.9180870016514,21.848701988081856,72.12091963277224,93.9696216208541,0.009283112604357073,0.2672400127979315,0.6173575444018359,7.944546812203266,3.4913227864308283e-10,3.9672276593185053e-07,True,0.2,0,1.007642305071232,1.007642305071232,0.0,0.0,,0.9999825494661777,0.9999999998930319,True,0.04
large_lower,717,arclength,5.5866878042768935,313.7913476349273,21.805500713290257,72.16135355111508,93.96685426440534,0.009316540261153618,0.2667612975195478,0.6181867196398084,7.930299550185886,3.4933123060909566e-10,3.8945235521739413e-07,True,0.2,0,1.0083067068715386,1.0083067068715386,0.0,1.1102230246251565e-16,,0.9999840130189894,0.9999999999095117,True,0.033
large_lower,718,arclength,5.586592965922594,313.6645280722749,21.76231240896186,72.2017666452844,93.96407905424626,0.00935011929906494,0.26628299665585903,0.6190184060765638,7.916065966822885,3.4923886005344684e-10,3.822431484798821e-07,True,0.2,0,1.0089685942010593,1.0089685942010593,0.0,1.1102230246251565e-16,,0.9999847524393444,0.9999999999169717,True,0.059
large_lower,9645,comparison,5.5815,320.30293974130507,24.08027155489843,70.02135796092008,94.10162951581852,0.00764479009675252,0.29235696900589075,0.5779721905291512,8.69378125343155,3.3870684035264276e-12,7.619298481495812e-07,True,0.0,0,0.9691833886757953,0.9691833886757953,0.0,1.1102230246251565e-16,,1.0000048948493607,0.9999999999925109,True,0.024
large_lower,9648,comparison,5.575,322.6031842699225,24.91277747305935,69.23313406582791,94.14591153888726,0.007128754498229574,0.3019377697357228,0.5648224995145247,8.980336134316621,4.171774037331488e-12,7.842691221291776e-07,True,0.0,0,0.9529020742411526,0.9529020742411526,0.0,0.0,,1.0000032183740748,0.9999999999959575,True,0.024
