cell,truth,T,sigma,rep,module,rmse_h1,rmse_h5,persist_h1,persist_h5,retained
D1_T71,M1_autonomous_Schaefer,71,11.8,9,M1_autonomous_Schaefer,11.855188425528938,11.519385691754476,18.052446027439995,16.79840485007293,True
D1_T71,M1_autonomous_Schaefer,71,11.8,9,M1b_autonomous_Allee,14.453707315138418,20.562093939499036,18.052446027439995,16.79840485007293,False
D1_T71,M1_autonomous_Schaefer,71,11.8,9,M2_stockflow_regimeC,11.855188425528938,11.519385691754476,18.052446027439995,16.79840485007293,False
D1_T71,M1_autonomous_Schaefer,71,11.8,9,M3_AR_residual,11.932529763732552,11.512360094791223,18.052446027439995,16.79840485007293,False
D1_T71,M1_autonomous_Schaefer,71,11.8,9,M4_delayed_info,12.13846468501905,11.53247275594314,18.052446027439995,16.79840485007293,False
D1_T71,M1_autonomous_Schaefer,71,33.8,0,M1_autonomous_Schaefer,33.194434281213425,36.2524935878917,63.29417734388369,46.67028743549649,True
D1_T71,M1_autonomous_Schaefer,71,33.8,0,M1b_autonomous_Allee,55.434934437624065,57.66230048525162,63.29417734388369,46.67028743549649,False
D1_T71,M1_autonomous_Schaefer,71,33.8,0,M2_stockflow_regimeC,33.194434281213425,36.2524935878917,63.29417734388369,46.67028743549649,False
D1_T71,M1_autonomous_Schaefer,71,33.8,0,M3_AR_residual,34.051904747393536,35.80435132425124,63.29417734388369,46.67028743549649,False
D1_T71,M1_autonomous_Schaefer,71,33.8,0,M4_delayed_info,39.663357412728296,37.2613610844457,63.29417734388369,46.67028743549649,False
D1_T71,M1_autonomous_Schaefer,71,33.8,1,M1_autonomous_Schaefer,33.62812441662854,38.600325762189634,67.15599804304043,55.888178224795034,True
D1_T71,M1_autonomous_Schaefer,71,33.8,1,M1b_autonomous_Allee,58.207462526361105,68.4324990103624,67.15599804304043,55.888178224795034,False
D1_T71,M1_autonomous_Schaefer,71,33.8,1,M2_stockflow_regimeC,33.62812441662854,38.600325762189634,67.15599804304043,55.888178224795034,False
D1_T71,M1_autonomous_Schaefer,71,33.8,1,M3_AR_residual,34.082941780120564,38.571082184491665,67.15599804304043,55.888178224795034,False
D1_T71,M1_autonomous_Schaefer,71,33.8,1,M4_delayed_info,39.46340368722216,38.687425746695,67.15599804304043,55.888178224795034,False
D1_T71,M1_autonomous_Schaefer,71,33.8,2,M1_autonomous_Schaefer,34.46878475125335,34.85571455442982,59.237070457486865,49.21659796432874,True
D1_T71,M1_autonomous_Schaefer,71,33.8,2,M1b_autonomous_Allee,45.756883217910755,46.36829238050828,59.237070457486865,49.21659796432874,False
D1_T71,M1_autonomous_Schaefer,71,33.8,2,M2_stockflow_regimeC,34.46878475125335,34.85571455442982,59.237070457486865,49.21659796432874,False
D1_T71,M1_autonomous_Schaefer,71,33.8,2,M3_AR_residual,34.63002572832801,34.846884021556164,59.237070457486865,49.21659796432874,False
D1_T71,M1_autonomous_Schaefer,71,33.8,2,M4_delayed_info,35.85708543348693,34.811727045629226,59.237070457486865,49.21659796432874,False
D1_T71,M1_autonomous_Schaefer,71,33.8,3,M1_autonomous_Schaefer,33.78691505004397,37.45770960518295,63.899555771319825,51.499835680718064,True
D1_T71,M1_autonomous_Schaefer,71,33.8,3,M1b_autonomous_Allee,50.27095784832855,68.85100932342642,63.899555771319825,51.499835680718064,False
D1_T71,M1_autonomous_Schaefer,71,33.8,3,M2_stockflow_regimeC,33.78691505004397,37.45770960518295,63.899555771319825,51.499835680718064,False
D1_T71,M1_autonomous_Schaefer,71,33.8,3,M3_AR_residual,33.96158032303852,37.46059806372123,63.899555771319825,51.499835680718064,False
D1_T71,M1_autonomous_Schaefer,71,33.8,3,M4_delayed_info,35.54765131701998,37.442873664566214,63.899555771319825,51.499835680718064,False
D1_T71,M1_autonomous_Schaefer,71,33.8,4,M1_autonomous_Schaefer,37.68900741188739,41.17065748429011,66.88346129116243,63.69473433422992,True
D1_T71,M1_autonomous_Schaefer,71,33.8,4,M1b_autonomous_Allee,47.68332596907244,43.18949032900625,66.88346129116243,63.69473433422992,False
D1_T71,M1_autonomous_Schaefer,71,33.8,4,M2_stockflow_regimeC,37.68900741188739,41.17065748429011,66.88346129116243,63.69473433422992,False
D1_T71,M1_autonomous_Schaefer,71,33.8,4,M3_AR_residual,37.94358766009314,41.122539909417625,66.88346129116243,63.69473433422992,False
D1_T71,M1_autonomous_Schaefer,71,33.8,4,M4_delayed_info,39.58593197938482,41.293625214847744,66.88346129116243,63.69473433422992,False
D1_T71,M1_autonomous_Schaefer,71,33.8,5,M1_autonomous_Schaefer,34.090799521184536,38.239087709616,63.13023919969511,59.57895153372323,True
D1_T71,M1_autonomous_Schaefer,71,33.8,5,M1b_autonomous_Allee,44.99946422591923,49.46921527350297,63.13023919969511,59.57895153372323,False
D1_T71,M1_autonomous_Schaefer,71,33.8,5,M2_stockflow_regimeC,34.090799521184536,38.239087709616,63.13023919969511,59.57895153372323,False
D1_T71,M1_autonomous_Schaefer,71,33.8,5,M3_AR_residual,34.12799588387448,38.24173828992767,63.13023919969511,59.57895153372323,False
D1_T71,M1_autonomous_Schaefer,71,33.8,5,M4_delayed_info,35.992119908283776,38.26744162773212,63.13023919969511,59.57895153372323,False
D1_T71,M1_autonomous_Schaefer,71,33.8,6,M1_autonomous_Schaefer,34.48536757455116,35.370413441304215,57.698655914031654,42.88793103552156,True
D1_T71,M1_autonomous_Schaefer,71,33.8,6,M1b_autonomous_Allee,46.05304289985143,52.55649834554804,57.698655914031654,42.88793103552156,False
D1_T71,M1_autonomous_Schaefer,71,33.8,6,M2_stockflow_regimeC,34.48536757455116,35.370413441304215,57.698655914031654,42.88793103552156,False
D1_T71,M1_autonomous_Schaefer,71,33.8,6,M3_AR_residual,34.69378382728627,35.372239936023256,57.698655914031654,42.88793103552156,False
D1_T71,M1_autonomous_Schaefer,71,33.8,6,M4_delayed_info,36.043066488785904,35.36555215682222,57.698655914031654,42.88793103552156,False
D1_T71,M1_autonomous_Schaefer,71,33.8,7,M1_autonomous_Schaefer,35.37598160475208,38.609163214559786,70.15149558607398,56.22191352597643,True
D1_T71,M1_autonomous_Schaefer,71,33.8,7,M1b_autonomous_Allee,58.340701969688425,67.19845507114552,70.15149558607398,56.22191352597643,False
D1_T71,M1_autonomous_Schaefer,71,33.8,7,M2_stockflow_regimeC,35.37598160475208,38.609163214559786,70.15149558607398,56.22191352597643,False
D1_T71,M1_autonomous_Schaefer,71,33.8,7,M3_AR_residual,34.8940069159756,38.57839790038237,70.15149558607398,56.22191352597643,False
D1_T71,M1_autonomous_Schaefer,71,33.8,7,M4_delayed_info,42.51912664762729,38.670639811656436,70.15149558607398,56.22191352597643,False
D1_T71,M1_autonomous_Schaefer,71,33.8,8,M1_autonomous_Schaefer,33.44452712807929,33.59495357396749,54.510966960984355,44.67510680085218,True
D1_T71,M1_autonomous_Schaefer,71,33.8,8,M1b_autonomous_Allee,42.480456689373824,44.87978838799198,54.510966960984355,44.67510680085218,False
D1_T71,M1_autonomous_Schaefer,71,33.8,8,M2_stockflow_regimeC,33.44452712807929,33.59495357396749,54.510966960984355,44.67510680085218,False
D1_T71,M1_autonomous_Schaefer,71,33.8,8,M3_AR_residual,32.38621728143863,33.56296491513683,54.510966960984355,44.67510680085218,False
D1_T71,M1_autonomous_Schaefer,71,33.8,8,M4_delayed_info,33.75459084527399,33.52395408681637,54.510966960984355,44.67510680085218,False
D1_T71,M1_autonomous_Schaefer,71,33.8,9,M1_autonomous_Schaefer,35.27967015783799,37.499609117371875,57.80052539769621,51.196814636376125,True
D1_T71,M1_autonomous_Schaefer,71,33.8,9,M1b_autonomous_Allee,49.9536650858721,44.05805546760703,57.80052539769621,51.196814636376125,False
D1_T71,M1_autonomous_Schaefer,71,33.8,9,M2_stockflow_regimeC,35.27967015783799,37.499609117371875,57.80052539769621,51.196814636376125,False
D1_T71,M1_autonomous_Schaefer,71,33.8,9,M3_AR_residual,35.63828950223117,37.50043843507226,57.80052539769621,51.196814636376125,False
D1_T71,M1_autonomous_Schaefer,71,33.8,9,M4_delayed_info,36.868115713752815,37.45963632686786,57.80052539769621,51.196814636376125,False
D5_T71,,71,11.8,0,M1_autonomous_Schaefer,13.755591373293871,26.77256308676091,13.620606768629278,25.503567260057505,False
D5_T71,,71,11.8,0,M1b_autonomous_Allee,13.930272044515297,27.473745845955893,13.620606768629278,25.503567260057505,False
D5_T71,,71,11.8,0,M2_stockflow_regimeC,13.755591373293871,26.77256308676091,13.620606768629278,25.503567260057505,False
D5_T71,,71,11.8,0,M3_AR_residual,13.580236773909697,26.834498352135494,13.620606768629278,25.503567260057505,False
D5_T71,,71,11.8,0,M4_delayed_info,18.42699133121339,30.331070462729734,13.620606768629278,25.503567260057505,False
D5_T71,,71,11.8,1,M1_autonomous_Schaefer,12.103704960207478,22.61318437452957,12.108738348841335,23.26625367211969,False
D5_T71,,71,11.8,1,M1b_autonomous_Allee,12.174420097641073,23.61960227096493,12.108738348841335,23.26625367211969,False
D5_T71,,71,11.8,1,M2_stockflow_regimeC,12.103704960207478,22.61318437452957,12.108738348841335,23.26625367211969,False
D5_T71,,71,11.8,1,M3_AR_residual,12.091171580526657,22.738043689014777,12.108738348841335,23.26625367211969,False
D5_T71,,71,11.8,1,M4_delayed_info,14.636663316975476,23.6566867421734,12.108738348841335,23.26625367211969,False
D5_T71,,71,11.8,2,M1_autonomous_Schaefer,10.437701037900155,21.86540612494883,10.427300124698416,21.757829724810378,False
D5_T71,,71,11.8,2,M1b_autonomous_Allee,10.916115193438907,28.134843646651596,10.427300124698416,21.757829724810378,False
D5_T71,,71,11.8,2,M2_stockflow_regimeC,10.437701037900155,21.86540612494883,10.427300124698416,21.757829724810378,False
D5_T71,,71,11.8,2,M3_AR_residual,10.640356818652066,22.130208916325586,10.427300124698416,21.757829724810378,False
D5_T71,,71,11.8,2,M4_delayed_info,14.45216293634724,24.47098519151009,10.427300124698416,21.757829724810378,False
D5_T71,,71,11.8,3,M1_autonomous_Schaefer,13.169450635091573,36.53709435178999,12.373534619482426,30.483528365608933,False
D5_T71,,71,11.8,3,M1b_autonomous_Allee,12.899220565715835,35.448583695980034,12.373534619482426,30.483528365608933,False
D5_T71,,71,11.8,3,M2_stockflow_regimeC,13.169450635091573,36.53709435178999,12.373534619482426,30.483528365608933,False
D5_T71,,71,11.8,3,M3_AR_residual,13.581944914295173,37.02782529878067,12.373534619482426,30.483528365608933,False
D5_T71,,71,11.8,3,M4_delayed_info,19.380229908364957,41.95386526398551,12.373534619482426,30.483528365608933,False
D5_T71,,71,11.8,4,M1_autonomous_Schaefer,11.181435048611586,25.86587845586391,11.063042217561408,24.607190235163234,False
D5_T71,,71,11.8,4,M1b_autonomous_Allee,11.163156570316877,26.535681607578805,11.063042217561408,24.607190235163234,False
D5_T71,,71,11.8,4,M2_stockflow_regimeC,11.181435048611586,25.86587845586391,11.063042217561408,24.607190235163234,False
D5_T71,,71,11.8,4,M3_AR_residual,11.326789355847895,25.79331901447523,11.063042217561408,24.607190235163234,False
D5_T71,,71,11.8,4,M4_delayed_info,15.133154245319037,27.383140572046035,11.063042217561408,24.607190235163234,False
D5_T71,,71,11.8,5,M1_autonomous_Schaefer,12.031547402819593,26.80351304384924,11.944913159441947,25.93685197452108,False
D5_T71,,71,11.8,5,M1b_autonomous_Allee,12.141402218508103,28.819680565678876,11.944913159441947,25.93685197452108,False
D5_T71,,71,11.8,5,M2_stockflow_regimeC,12.031547402819593,26.80351304384924,11.944913159441947,25.93685197452108,False
D5_T71,,71,11.8,5,M3_AR_residual,12.245404883488655,26.94096457240037,11.944913159441947,25.93685197452108,False
D5_T71,,71,11.8,5,M4_delayed_info,16.610490742733695,28.01290396706511,11.944913159441947,25.93685197452108,False
D5_T71,,71,11.8,6,M1_autonomous_Schaefer,12.83260611881736,35.18455611843821,12.366986215704491,30.777968086417893,False
D5_T71,,71,11.8,6,M1b_autonomous_Allee,12.941045255271943,37.96227256107373,12.366986215704491,30.777968086417893,False
D5_T71,,71,11.8,6,M2_stockflow_regimeC,12.83260611881736,35.18455611843821,12.366986215704491,30.777968086417893,False
D5_T71,,71,11.8,6,M3_AR_residual,13.020753139590706,35.39529661179464,12.366986215704491,30.777968086417893,False
D5_T71,,71,11.8,6,M4_delayed_info,19.03632093797221,37.72218549588697,12.366986215704491,30.777968086417893,False
D5_T71,,71,11.8,7,M1_autonomous_Schaefer,12.38283190708585,36.42568154381233,12.310024421479755,35.51563030756264,False
D5_T71,,71,11.8,7,M1b_autonomous_Allee,12.765516012339841,40.80760135127289,12.310024421479755,35.51563030756264,False
D5_T71,,71,11.8,7,M2_stockflow_regimeC,12.38283190708585,36.42568154381233,12.310024421479755,35.51563030756264,False
D5_T71,,71,11.8,7,M3_AR_residual,12.62754775788012,36.494710694887246,12.310024421479755,35.51563030756264,False
D5_T71,,71,11.8,7,M4_delayed_info,18.376558222118728,39.868382765655134,12.310024421479755,35.51563030756264,False
D5_T71,,71,11.8,8,M1_autonomous_Schaefer,11.435272275790181,23.90958281533571,11.675425505082135,26.9623266878009,False
D5_T71,,71,11.8,8,M1b_autonomous_Allee,11.957434431225089,30.035358757119884,11.675425505082135,26.9623266878009,False
D5_T71,,71,11.8,8,M2_stockflow_regimeC,11.435272275790181,23.90958281533571,11.675425505082135,26.9623266878009,False
D5_T71,,71,11.8,8,M3_AR_residual,11.434994988489043,23.886524139681875,11.675425505082135,26.9623266878009,False
D5_T71,,71,11.8,8,M4_delayed_info,15.432228155530064,26.01873855113139,11.675425505082135,26.9623266878009,False
D5_T71,,71,11.8,9,M1_autonomous_Schaefer,12.589124252336365,30.858792651445718,12.50995537081923,29.9155377214548,False
D5_T71,,71,11.8,9,M1b_autonomous_Allee,12.694803909986668,31.602011201458417,12.50995537081923,29.9155377214548,False
D5_T71,,71,11.8,9,M2_stockflow_regimeC,12.589124252336365,30.858792651445718,12.50995537081923,29.9155377214548,False
D5_T71,,71,11.8,9,M3_AR_residual,12.865306242401296,30.97643731208516,12.50995537081923,29.9155377214548,False
D5_T71,,71,11.8,9,M4_delayed_info,17.783719262640343,33.203962948301736,12.50995537081923,29.9155377214548,False
D5_T71,,71,33.8,0,M1_autonomous_Schaefer,32.341342933167354,85.88310669253761,32.32596404607178,85.43527315085824,False
D5_T71,,71,33.8,0,M1b_autonomous_Allee,34.76086376028083,100.58089277668756,32.32596404607178,85.43527315085824,False
D5_T71,,71,33.8,0,M2_stockflow_regimeC,32.341342933167354,85.88310669253761,32.32596404607178,85.43527315085824,False
D5_T71,,71,33.8,0,M3_AR_residual,32.95116303364199,84.67862032214971,32.32596404607178,85.43527315085824,False
D5_T71,,71,33.8,0,M4_delayed_info,41.787111026860956,91.47662602426068,32.32596404607178,85.43527315085824,False
D5_T71,,71,33.8,1,M1_autonomous_Schaefer,35.908276388356185,107.67345320279287,35.31743280473095,95.9204963483741,False
D5_T71,,71,33.8,1,M1b_autonomous_Allee,36.9704425175314,114.18703574888957,35.31743280473095,95.9204963483741,False
D5_T71,,71,33.8,1,M2_stockflow_regimeC,35.908276388356185,107.67345320279287,35.31743280473095,95.9204963483741,False
D5_T71,,71,33.8,1,M3_AR_residual,36.76579185864387,107.66035101272912,35.31743280473095,95.9204963483741,False
D5_T71,,71,33.8,1,M4_delayed_info,53.38023436791011,113.89668114077563,35.31743280473095,95.9204963483741,False
D5_T71,,71,33.8,2,M1_autonomous_Schaefer,29.438338171524705,70.1386656122878,29.40193468521237,69.36394803212485,False
D5_T71,,71,33.8,2,M1b_autonomous_Allee,30.496296663225387,77.75235002944794,29.40193468521237,69.36394803212485,False
D5_T71,,71,33.8,2,M2_stockflow_regimeC,29.438338171524705,70.1386656122878,29.40193468521237,69.36394803212485,False
D5_T71,,71,33.8,2,M3_AR_residual,29.88718740015929,70.24637311092879,29.40193468521237,69.36394803212485,False
D5_T71,,71,33.8,2,M4_delayed_info,41.423831839212134,79.14598771913671,29.40193468521237,69.36394803212485,False
D5_T71,,71,33.8,3,M1_autonomous_Schaefer,36.62464154862191,73.55340115175345,35.35566508848501,68.09674787726199,False
D5_T71,,71,33.8,3,M1b_autonomous_Allee,36.623530266607595,78.19189890418865,35.35566508848501,68.09674787726199,False
D5_T71,,71,33.8,3,M2_stockflow_regimeC,36.62464154862191,73.55340115175345,35.35566508848501,68.09674787726199,False
D5_T71,,71,33.8,3,M3_AR_residual,37.21716124240648,73.84607878937939,35.35566508848501,68.09674787726199,False
D5_T71,,71,33.8,3,M4_delayed_info,50.60994839505304,79.31654003038649,35.35566508848501,68.09674787726199,False
D5_T71,,71,33.8,4,M1_autonomous_Schaefer,32.70131539941299,63.002096978537196,32.46779385687374,60.67217813936479,False
D5_T71,,71,33.8,4,M1b_autonomous_Allee,32.65318778937226,61.30412110333954,32.46779385687374,60.67217813936479,False
D5_T71,,71,33.8,4,M2_stockflow_regimeC,32.70131539941299,63.002096978537196,32.46779385687374,60.67217813936479,False
D5_T71,,71,33.8,4,M3_AR_residual,33.68075353192115,63.569895007876916,32.46779385687374,60.67217813936479,False
D5_T71,,71,33.8,4,M4_delayed_info,44.8992275890934,65.93408015436472,32.46779385687374,60.67217813936479,False
D5_T71,,71,33.8,5,M1_autonomous_Schaefer,33.86495926743631,64.54262955109321,34.615951744853184,70.90605559683806,False
D5_T71,,71,33.8,5,M1b_autonomous_Allee,35.549333302730794,71.42889887425382,34.615951744853184,70.90605559683806,False
D5_T71,,71,33.8,5,M2_stockflow_regimeC,33.86495926743631,64.54262955109321,34.615951744853184,70.90605559683806,False
D5_T71,,71,33.8,5,M3_AR_residual,34.38932386162633,64.63981170257452,34.615951744853184,70.90605559683806,False
D5_T71,,71,33.8,5,M4_delayed_info,44.638668373653616,67.02712862306915,34.615951744853184,70.90605559683806,False
D5_T71,,71,33.8,6,M1_autonomous_Schaefer,40.291033982157884,111.5166284916832,39.00166956297923,98.68871714566104,False
D5_T71,,71,33.8,6,M1b_autonomous_Allee,39.86018086498403,108.57628313074234,39.00166956297923,98.68871714566104,False
D5_T71,,71,33.8,6,M2_stockflow_regimeC,40.291033982157884,111.5166284916832,39.00166956297923,98.68871714566104,False
D5_T71,,71,33.8,6,M3_AR_residual,41.80300289122077,111.33111300485028,39.00166956297923,98.68871714566104,False
D5_T71,,71,33.8,6,M4_delayed_info,60.34102499408198,117.85258215742995,39.00166956297923,98.68871714566104,False
D5_T71,,71,33.8,7,M1_autonomous_Schaefer,40.960567637978535,102.97284429284674,40.7443034486287,101.05540521199381,False
D5_T71,,71,33.8,7,M1b_autonomous_Allee,41.48512210096191,108.97174563552414,40.7443034486287,101.05540521199381,False
D5_T71,,71,33.8,7,M2_stockflow_regimeC,40.960567637978535,102.97284429284674,40.7443034486287,101.05540521199381,False
D5_T71,,71,33.8,7,M3_AR_residual,42.327992614862495,104.88744094380587,40.7443034486287,101.05540521199381,False
D5_T71,,71,33.8,7,M4_delayed_info,57.291423259624835,109.80269845640005,40.7443034486287,101.05540521199381,False
D5_T71,,71,33.8,8,M1_autonomous_Schaefer,35.37965688457563,93.01261458475324,34.395166266607774,84.83009243816406,False
D5_T71,,71,33.8,8,M1b_autonomous_Allee,37.058513015331854,112.61262992592746,34.395166266607774,84.83009243816406,False
D5_T71,,71,33.8,8,M2_stockflow_regimeC,35.37965688457563,93.01261458475324,34.395166266607774,84.83009243816406,False
D5_T71,,71,33.8,8,M3_AR_residual,36.09575479582133,93.08433154988946,34.395166266607774,84.83009243816406,False
D5_T71,,71,33.8,8,M4_delayed_info,49.679780573686465,96.31604122264582,34.395166266607774,84.83009243816406,False
D5_T71,,71,33.8,9,M1_autonomous_Schaefer,35.184054642188116,84.24046923991226,33.98878663195993,74.22367659619458,False
D5_T71,,71,33.8,9,M1b_autonomous_Allee,34.78908946170246,79.67613662994097,33.98878663195993,74.22367659619458,False
D5_T71,,71,33.8,9,M2_stockflow_regimeC,35.184054642188116,84.24046923991226,33.98878663195993,74.22367659619458,False
D5_T71,,71,33.8,9,M3_AR_residual,35.55158518640397,84.24898633839153,33.98878663195993,74.22367659619458,False
D5_T71,,71,33.8,9,M4_delayed_info,48.472554119741936,89.8238351648587,33.98878663195993,74.22367659619458,False
