dgp,truth,sigma,rep,origin,horizon,model,obs,pred,sqerr,band_retained
D4_M1b_depens,M1b_autonomous_Allee,11.8,0,1991,1,M1b_autonomous_Allee,0.001,0.001,0.0,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,0,1991,5,M1b_autonomous_Allee,20.734782366384877,0.001,429.8897312166124,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,0,1991,1,M2_stockflow_regimeC,0.001,0.001,0.0,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,0,1991,5,M2_stockflow_regimeC,20.734782366384877,0.001,429.8897312166124,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,0,1991,1,M3_AR_residual,0.001,0.001,0.0,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,0,1991,5,M3_AR_residual,20.734782366384877,0.001,429.8897312166124,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,0,1991,1,M4_delayed_info,0.001,0.001,0.0,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,0,1991,5,M4_delayed_info,20.734782366384877,0.001,429.8897312166124,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,0,1992,1,M1_autonomous_Schaefer,8.398503952848875,0.001,70.5180726381125,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,0,1992,5,M1_autonomous_Schaefer,17.930695827249878,0.001,321.4739924577016,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,0,1992,1,M1b_autonomous_Allee,8.398503952848875,0.001,70.5180726381125,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,0,1992,5,M1b_autonomous_Allee,17.930695827249878,0.001,321.4739924577016,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,0,1992,1,M2_stockflow_regimeC,8.398503952848875,0.001,70.5180726381125,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,0,1992,5,M2_stockflow_regimeC,17.930695827249878,0.001,321.4739924577016,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,0,1992,1,M3_AR_residual,8.398503952848875,0.001,70.5180726381125,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,0,1992,5,M3_AR_residual,17.930695827249878,0.001,321.4739924577016,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,0,1992,1,M4_delayed_info,8.398503952848875,0.001,70.5180726381125,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,0,1992,5,M4_delayed_info,17.930695827249878,0.001,321.4739924577016,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,0,1993,1,M1_autonomous_Schaefer,14.469868143660578,3.406761385648684,122.39233113916845,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,0,1993,5,M1_autonomous_Schaefer,0.001,0.001,0.0,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,0,1993,1,M1b_autonomous_Allee,14.469868143660578,0.001,209.34814535863592,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,0,1993,5,M1b_autonomous_Allee,0.001,0.001,0.0,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,0,1993,1,M2_stockflow_regimeC,14.469868143660578,3.406761385648684,122.39233113916845,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,0,1993,5,M2_stockflow_regimeC,0.001,0.001,0.0,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,0,1993,1,M3_AR_residual,14.469868143660578,12.637324574251123,3.3582159337839492,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,0,1993,5,M3_AR_residual,0.001,8.527523814032367,72.70160835126107,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,0,1993,1,M4_delayed_info,14.469868143660578,5.595400022242166,78.75618443807166,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,0,1993,5,M4_delayed_info,0.001,0.001,0.0,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,0,1994,1,M1_autonomous_Schaefer,21.587215776735356,9.483919253926256,146.48978671904283,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,0,1994,5,M1_autonomous_Schaefer,0.001,0.001,0.0,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,0,1994,1,M1b_autonomous_Allee,21.587215776735356,9.469404953276628,146.84133915313348,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,0,1994,5,M1b_autonomous_Allee,0.001,0.001,0.0,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,0,1994,1,M2_stockflow_regimeC,21.587215776735356,9.483919253926256,146.48978671904283,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,0,1994,5,M2_stockflow_regimeC,0.001,0.001,0.0,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,0,1994,1,M3_AR_residual,21.587215776735356,17.588489490901235,15.98981190902074,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,0,1994,5,M3_AR_residual,0.001,13.463390885847396,181.23596836334704,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,0,1994,1,M4_delayed_info,21.587215776735356,12.459794316852383,83.30982250633221,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,0,1994,5,M4_delayed_info,0.001,4.080549745825468,16.642726128664634,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,0,1995,1,M1_autonomous_Schaefer,20.734782366384877,16.60787096979122,17.031397675334595,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,0,1995,5,M1_autonomous_Schaefer,0.001,0.001,0.0,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,0,1995,1,M1b_autonomous_Allee,20.734782366384877,16.58684757540956,17.20536303018344,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,0,1995,5,M1b_autonomous_Allee,0.001,0.001,0.0,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,0,1995,1,M2_stockflow_regimeC,20.734782366384877,16.60787096979122,17.031397675334595,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,0,1995,5,M2_stockflow_regimeC,0.001,0.001,0.0,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,0,1995,1,M3_AR_residual,20.734782366384877,26.255537592665238,30.47873826850192,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,0,1995,5,M3_AR_residual,0.001,28.965682235569684,838.9528170075259,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,0,1995,1,M4_delayed_info,20.734782366384877,21.8402432871256,1.2220438472849244,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,0,1995,5,M4_delayed_info,0.001,19.941615535121574,397.62814791953184,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,0,1996,1,M1_autonomous_Schaefer,17.930695827249878,15.75465728012955,4.735143758553547,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,0,1996,5,M1_autonomous_Schaefer,0.9198434177725305,0.001,0.8442732263839051,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,0,1996,1,M1b_autonomous_Allee,17.930695827249878,15.734391806900419,4.823751349803195,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,0,1996,5,M1b_autonomous_Allee,0.9198434177725305,0.001,0.8442732263839051,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,0,1996,1,M2_stockflow_regimeC,17.930695827249878,15.75465728012955,4.735143758553547,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,0,1996,5,M2_stockflow_regimeC,0.9198434177725305,0.001,0.8442732263839051,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,0,1996,1,M3_AR_residual,17.930695827249878,18.712819352038323,0.6117172080275028,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,0,1996,5,M3_AR_residual,0.9198434177725305,4.277298689284023,11.272505900200308,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,0,1996,1,M4_delayed_info,17.930695827249878,16.70523823666886,1.5017463063126368,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,0,1996,5,M4_delayed_info,0.9198434177725305,0.698581189789476,0.04895697353202519,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,0,1997,1,M1_autonomous_Schaefer,0.001,12.947983498692814,167.62438171542402,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,0,1997,5,M1_autonomous_Schaefer,0.001,0.001,0.0,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,0,1997,1,M1b_autonomous_Allee,0.001,12.931147255427753,167.18870804704588,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,0,1997,5,M1b_autonomous_Allee,0.001,0.001,0.0,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,0,1997,1,M2_stockflow_regimeC,0.001,12.947983498692814,167.62438171542402,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,0,1997,5,M2_stockflow_regimeC,0.001,0.001,0.0,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,0,1997,1,M3_AR_residual,0.001,14.499490987030562,210.20624090100645,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,0,1997,5,M3_AR_residual,0.001,0.001,0.0,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,0,1997,1,M4_delayed_info,0.001,13.42909106038576,180.313629526012,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,0,1997,5,M4_delayed_info,0.001,0.001,0.0,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,0,1998,1,M1_autonomous_Schaefer,0.001,0.001,0.0,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,0,1998,5,M1_autonomous_Schaefer,0.001,0.001,0.0,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,0,1998,1,M1b_autonomous_Allee,0.001,0.001,0.0,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,0,1998,5,M1b_autonomous_Allee,0.001,0.001,0.0,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,0,1998,1,M2_stockflow_regimeC,0.001,0.001,0.0,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,0,1998,5,M2_stockflow_regimeC,0.001,0.001,0.0,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,0,1998,1,M3_AR_residual,0.001,0.001,0.0,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,0,1998,5,M3_AR_residual,0.001,0.001,0.0,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,0,1998,1,M4_delayed_info,0.001,0.001,0.0,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,0,1998,5,M4_delayed_info,0.001,0.001,0.0,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,0,1999,1,M1_autonomous_Schaefer,0.001,0.001,0.0,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,0,1999,5,M1_autonomous_Schaefer,0.001,0.001,0.0,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,0,1999,1,M1b_autonomous_Allee,0.001,0.001,0.0,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,0,1999,5,M1b_autonomous_Allee,0.001,0.001,0.0,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,0,1999,1,M2_stockflow_regimeC,0.001,0.001,0.0,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,0,1999,5,M2_stockflow_regimeC,0.001,0.001,0.0,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,0,1999,1,M3_AR_residual,0.001,0.001,0.0,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,0,1999,5,M3_AR_residual,0.001,0.001,0.0,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,0,1999,1,M4_delayed_info,0.001,0.001,0.0,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,0,1999,5,M4_delayed_info,0.001,0.001,0.0,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,0,2000,1,M1_autonomous_Schaefer,0.9198434177725305,0.001,0.8442732263839051,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,0,2000,5,M1_autonomous_Schaefer,0.001,0.001,0.0,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,0,2000,1,M1b_autonomous_Allee,0.9198434177725305,0.001,0.8442732263839051,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,0,2000,5,M1b_autonomous_Allee,0.001,0.001,0.0,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,0,2000,1,M2_stockflow_regimeC,0.9198434177725305,0.001,0.8442732263839051,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,0,2000,5,M2_stockflow_regimeC,0.001,0.001,0.0,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,0,2000,1,M3_AR_residual,0.9198434177725305,0.001,0.8442732263839051,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,0,2000,5,M3_AR_residual,0.001,0.001,0.0,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,0,2000,1,M4_delayed_info,0.9198434177725305,0.001,0.8442732263839051,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,0,2000,5,M4_delayed_info,0.001,0.001,0.0,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,0,2001,1,M1_autonomous_Schaefer,0.001,0.001,0.0,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,0,2001,5,M1_autonomous_Schaefer,0.001,0.001,0.0,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,0,2001,1,M1b_autonomous_Allee,0.001,0.001,0.0,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,0,2001,5,M1b_autonomous_Allee,0.001,0.001,0.0,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,0,2001,1,M2_stockflow_regimeC,0.001,0.001,0.0,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,0,2001,5,M2_stockflow_regimeC,0.001,0.001,0.0,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,0,2001,1,M3_AR_residual,0.001,0.001,0.0,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,0,2001,5,M3_AR_residual,0.001,0.001,0.0,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,0,2001,1,M4_delayed_info,0.001,0.001,0.0,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,0,2001,5,M4_delayed_info,0.001,0.001,0.0,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,0,2002,1,M1_autonomous_Schaefer,0.001,0.001,0.0,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,0,2002,5,M1_autonomous_Schaefer,0.001,0.001,0.0,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,0,2002,1,M1b_autonomous_Allee,0.001,0.001,0.0,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,0,2002,5,M1b_autonomous_Allee,0.001,0.001,0.0,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,0,2002,1,M2_stockflow_regimeC,0.001,0.001,0.0,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,0,2002,5,M2_stockflow_regimeC,0.001,0.001,0.0,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,0,2002,1,M3_AR_residual,0.001,0.001,0.0,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,0,2002,5,M3_AR_residual,0.001,0.001,0.0,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,0,2002,1,M4_delayed_info,0.001,0.001,0.0,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,0,2002,5,M4_delayed_info,0.001,0.001,0.0,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,0,2003,1,M1_autonomous_Schaefer,0.001,0.001,0.0,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,0,2003,5,M1_autonomous_Schaefer,0.001,0.001,0.0,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,0,2003,1,M1b_autonomous_Allee,0.001,0.001,0.0,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,0,2003,5,M1b_autonomous_Allee,0.001,0.001,0.0,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,0,2003,1,M2_stockflow_regimeC,0.001,0.001,0.0,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,0,2003,5,M2_stockflow_regimeC,0.001,0.001,0.0,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,0,2003,1,M3_AR_residual,0.001,0.001,0.0,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,0,2003,5,M3_AR_residual,0.001,0.001,0.0,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,0,2003,1,M4_delayed_info,0.001,0.001,0.0,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,0,2003,5,M4_delayed_info,0.001,0.001,0.0,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,0,2004,1,M1_autonomous_Schaefer,0.001,0.001,0.0,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,0,2004,5,M1_autonomous_Schaefer,0.001,0.001,0.0,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,0,2004,1,M1b_autonomous_Allee,0.001,0.001,0.0,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,0,2004,5,M1b_autonomous_Allee,0.001,0.001,0.0,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,0,2004,1,M2_stockflow_regimeC,0.001,0.001,0.0,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,0,2004,5,M2_stockflow_regimeC,0.001,0.001,0.0,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,0,2004,1,M3_AR_residual,0.001,0.001,0.0,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,0,2004,5,M3_AR_residual,0.001,0.001,0.0,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,0,2004,1,M4_delayed_info,0.001,0.001,0.0,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,0,2004,5,M4_delayed_info,0.001,0.001,0.0,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,0,2005,1,M1_autonomous_Schaefer,0.001,0.001,0.0,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,0,2005,5,M1_autonomous_Schaefer,0.001,0.001,0.0,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,0,2005,1,M1b_autonomous_Allee,0.001,0.001,0.0,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,0,2005,5,M1b_autonomous_Allee,0.001,0.001,0.0,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,0,2005,1,M2_stockflow_regimeC,0.001,0.001,0.0,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,0,2005,5,M2_stockflow_regimeC,0.001,0.001,0.0,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,0,2005,1,M3_AR_residual,0.001,0.001,0.0,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,0,2005,5,M3_AR_residual,0.001,0.001,0.0,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,0,2005,1,M4_delayed_info,0.001,0.001,0.0,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,0,2005,5,M4_delayed_info,0.001,0.001,0.0,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,0,2006,1,M1_autonomous_Schaefer,0.001,0.001,0.0,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,0,2006,5,M1_autonomous_Schaefer,0.001,0.001,0.0,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,0,2006,1,M1b_autonomous_Allee,0.001,0.001,0.0,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,0,2006,5,M1b_autonomous_Allee,0.001,0.001,0.0,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,0,2006,1,M2_stockflow_regimeC,0.001,0.001,0.0,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,0,2006,5,M2_stockflow_regimeC,0.001,0.001,0.0,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,0,2006,1,M3_AR_residual,0.001,0.001,0.0,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,0,2006,5,M3_AR_residual,0.001,0.001,0.0,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,0,2006,1,M4_delayed_info,0.001,0.001,0.0,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,0,2006,5,M4_delayed_info,0.001,0.001,0.0,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,0,2007,1,M1_autonomous_Schaefer,0.001,0.001,0.0,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,0,2007,5,M1_autonomous_Schaefer,0.001,0.001,0.0,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,0,2007,1,M1b_autonomous_Allee,0.001,0.001,0.0,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,0,2007,5,M1b_autonomous_Allee,0.001,0.001,0.0,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,0,2007,1,M2_stockflow_regimeC,0.001,0.001,0.0,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,0,2007,5,M2_stockflow_regimeC,0.001,0.001,0.0,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,0,2007,1,M3_AR_residual,0.001,0.001,0.0,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,0,2007,5,M3_AR_residual,0.001,0.001,0.0,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,0,2007,1,M4_delayed_info,0.001,0.001,0.0,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,0,2007,5,M4_delayed_info,0.001,0.001,0.0,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,0,2008,1,M1_autonomous_Schaefer,0.001,0.001,0.0,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,0,2008,5,M1_autonomous_Schaefer,3.5032841079431876,0.001,12.26599397275141,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,0,2008,1,M1b_autonomous_Allee,0.001,0.001,0.0,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,0,2008,5,M1b_autonomous_Allee,3.5032841079431876,0.001,12.26599397275141,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,0,2008,1,M2_stockflow_regimeC,0.001,0.001,0.0,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,0,2008,5,M2_stockflow_regimeC,3.5032841079431876,0.001,12.26599397275141,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,0,2008,1,M3_AR_residual,0.001,0.001,0.0,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,0,2008,5,M3_AR_residual,3.5032841079431876,0.001,12.26599397275141,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,0,2008,1,M4_delayed_info,0.001,0.001,0.0,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,0,2008,5,M4_delayed_info,3.5032841079431876,0.001,12.26599397275141,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,0,2009,1,M1_autonomous_Schaefer,0.001,0.001,0.0,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,0,2009,5,M1_autonomous_Schaefer,33.16026029404176,0.001,1099.5365432480148,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,0,2009,1,M1b_autonomous_Allee,0.001,0.001,0.0,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,0,2009,5,M1b_autonomous_Allee,33.16026029404176,0.001,1099.5365432480148,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,0,2009,1,M2_stockflow_regimeC,0.001,0.001,0.0,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,0,2009,5,M2_stockflow_regimeC,33.16026029404176,0.001,1099.5365432480148,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,0,2009,1,M3_AR_residual,0.001,0.001,0.0,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,0,2009,5,M3_AR_residual,33.16026029404176,0.001,1099.5365432480148,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,0,2009,1,M4_delayed_info,0.001,0.001,0.0,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,0,2009,5,M4_delayed_info,33.16026029404176,0.001,1099.5365432480148,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,0,2010,1,M1_autonomous_Schaefer,0.001,0.001,0.0,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,0,2010,5,M1_autonomous_Schaefer,38.2639339101173,0.001,1464.0521114100047,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,0,2010,1,M1b_autonomous_Allee,0.001,0.001,0.0,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,0,2010,5,M1b_autonomous_Allee,38.2639339101173,0.001,1464.0521114100047,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,0,2010,1,M2_stockflow_regimeC,0.001,0.001,0.0,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,0,2010,5,M2_stockflow_regimeC,38.2639339101173,0.001,1464.0521114100047,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,0,2010,1,M3_AR_residual,0.001,0.001,0.0,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,0,2010,5,M3_AR_residual,38.2639339101173,0.001,1464.0521114100047,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,0,2010,1,M4_delayed_info,0.001,0.001,0.0,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,0,2010,5,M4_delayed_info,38.2639339101173,0.001,1464.0521114100047,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,0,2011,1,M1_autonomous_Schaefer,0.001,0.001,0.0,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,0,2011,1,M1b_autonomous_Allee,0.001,0.001,0.0,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,0,2011,1,M2_stockflow_regimeC,0.001,0.001,0.0,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,0,2011,1,M3_AR_residual,0.001,0.001,0.0,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,0,2011,1,M4_delayed_info,0.001,0.001,0.0,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,0,2012,1,M1_autonomous_Schaefer,3.5032841079431876,0.001,12.26599397275141,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,0,2012,1,M1b_autonomous_Allee,3.5032841079431876,0.001,12.26599397275141,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,0,2012,1,M2_stockflow_regimeC,3.5032841079431876,0.001,12.26599397275141,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,0,2012,1,M3_AR_residual,3.5032841079431876,0.001,12.26599397275141,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,0,2012,1,M4_delayed_info,3.5032841079431876,0.001,12.26599397275141,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,0,2013,1,M1_autonomous_Schaefer,33.16026029404176,0.001,1099.5365432480148,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,0,2013,1,M1b_autonomous_Allee,33.16026029404176,0.001,1099.5365432480148,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,0,2013,1,M2_stockflow_regimeC,33.16026029404176,0.001,1099.5365432480148,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,0,2013,1,M3_AR_residual,33.16026029404176,3.9503204673087793,853.2205846813617,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,0,2013,1,M4_delayed_info,33.16026029404176,0.001,1099.5365432480148,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,0,2014,1,M1_autonomous_Schaefer,38.2639339101173,28.191221339540732,101.45953852945125,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,0,2014,1,M1b_autonomous_Allee,38.2639339101173,28.16046754190728,102.080032653551,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,0,2014,1,M2_stockflow_regimeC,38.2639339101173,28.191221339540732,101.45953852945125,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,0,2014,1,M3_AR_residual,38.2639339101173,56.33242960069688,326.47053652049266,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,0,2014,1,M4_delayed_info,38.2639339101173,44.52594562868353,39.21279076346077,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,0,1990,1,naive_persist,0.3671099133952467,0.001,0.13403646868627503,False
D4_M1b_depens,M1b_autonomous_Allee,11.8,0,1990,5,naive_persist,21.587215776735356,0.001,465.9647115597783,False
