dgp,truth,sigma,rep,module,rmse_h1,rmse_h5,persist_h1,persist_h5,retained
D1_M1_collapse,M1_autonomous_Schaefer,11.8,8,M1_autonomous_Schaefer,7.895103226932476,8.029136230426968,17.05652407406822,13.931777677659877,True
D1_M1_collapse,M1_autonomous_Schaefer,11.8,8,M1b_autonomous_Allee,12.833098619623323,15.51790389089725,17.05652407406822,13.931777677659877,False
D1_M1_collapse,M1_autonomous_Schaefer,11.8,8,M2_stockflow_regimeC,7.895103226932476,8.029136230426968,17.05652407406822,13.931777677659877,False
D1_M1_collapse,M1_autonomous_Schaefer,11.8,8,M3_AR_residual,7.757698281158879,8.024218105971514,17.05652407406822,13.931777677659877,False
D1_M1_collapse,M1_autonomous_Schaefer,11.8,8,M4_delayed_info,9.741366944383536,8.041920481790925,17.05652407406822,13.931777677659877,False
D1_M1_collapse,M1_autonomous_Schaefer,11.8,9,M1_autonomous_Schaefer,12.573178402095628,15.317007310463442,25.37467949855712,18.21631410088083,True
D1_M1_collapse,M1_autonomous_Schaefer,11.8,9,M1b_autonomous_Allee,20.34235876080602,20.55942125545142,25.37467949855712,18.21631410088083,False
D1_M1_collapse,M1_autonomous_Schaefer,11.8,9,M2_stockflow_regimeC,12.573178402095628,15.317007310463442,25.37467949855712,18.21631410088083,False
D1_M1_collapse,M1_autonomous_Schaefer,11.8,9,M3_AR_residual,12.955991812492208,15.309135474841629,25.37467949855712,18.21631410088083,False
D1_M1_collapse,M1_autonomous_Schaefer,11.8,9,M4_delayed_info,14.434925497318963,15.269030652341993,25.37467949855712,18.21631410088083,False
D1_M1_collapse,M1_autonomous_Schaefer,11.8,10,M1_autonomous_Schaefer,8.620429882942766,9.549042504093368,16.066459605297446,11.706770465013017,True
D1_M1_collapse,M1_autonomous_Schaefer,11.8,10,M1b_autonomous_Allee,14.67104434761762,13.6425687387849,16.066459605297446,11.706770465013017,False
D1_M1_collapse,M1_autonomous_Schaefer,11.8,10,M2_stockflow_regimeC,8.620429882942766,9.549042504093368,16.066459605297446,11.706770465013017,False
D1_M1_collapse,M1_autonomous_Schaefer,11.8,10,M3_AR_residual,8.567721170622528,9.552944547468416,16.066459605297446,11.706770465013017,False
D1_M1_collapse,M1_autonomous_Schaefer,11.8,10,M4_delayed_info,9.489399887264003,9.539478443315394,16.066459605297446,11.706770465013017,False
D1_M1_collapse,M1_autonomous_Schaefer,11.8,11,M1_autonomous_Schaefer,12.369804674782792,13.75610349151028,23.21092620097424,20.549139314371295,True
D1_M1_collapse,M1_autonomous_Schaefer,11.8,11,M1b_autonomous_Allee,18.473429288171193,23.88196980474875,23.21092620097424,20.549139314371295,False
D1_M1_collapse,M1_autonomous_Schaefer,11.8,11,M2_stockflow_regimeC,12.369804674782792,13.75610349151028,23.21092620097424,20.549139314371295,False
D1_M1_collapse,M1_autonomous_Schaefer,11.8,11,M3_AR_residual,12.436172849593198,13.751694351890082,23.21092620097424,20.549139314371295,False
D1_M1_collapse,M1_autonomous_Schaefer,11.8,11,M4_delayed_info,13.403311085983658,13.789708086603673,23.21092620097424,20.549139314371295,False
D1_M1_collapse,M1_autonomous_Schaefer,11.8,12,M1_autonomous_Schaefer,12.820694198825501,14.460668679138475,23.93539567321897,15.001919110842179,False
D1_M1_collapse,M1_autonomous_Schaefer,11.8,12,M1b_autonomous_Allee,20.327504101866687,24.09300400361073,23.93539567321897,15.001919110842179,False
D1_M1_collapse,M1_autonomous_Schaefer,11.8,12,M2_stockflow_regimeC,12.820694198825501,14.460668679138475,23.93539567321897,15.001919110842179,False
D1_M1_collapse,M1_autonomous_Schaefer,11.8,12,M3_AR_residual,12.686401748339948,14.472333185897238,23.93539567321897,15.001919110842179,False
D1_M1_collapse,M1_autonomous_Schaefer,11.8,12,M4_delayed_info,14.164081269422674,14.395738650133186,23.93539567321897,15.001919110842179,False
D1_M1_collapse,M1_autonomous_Schaefer,11.8,13,M1_autonomous_Schaefer,14.073986884741968,15.394012908675023,23.214491965276046,23.733488439279345,True
D1_M1_collapse,M1_autonomous_Schaefer,11.8,13,M1b_autonomous_Allee,21.0489118736354,32.26212736474891,23.214491965276046,23.733488439279345,False
D1_M1_collapse,M1_autonomous_Schaefer,11.8,13,M2_stockflow_regimeC,14.073986884741968,15.394012908675023,23.214491965276046,23.733488439279345,False
D1_M1_collapse,M1_autonomous_Schaefer,11.8,13,M3_AR_residual,13.99656395593099,15.40061570919114,23.214491965276046,23.733488439279345,False
D1_M1_collapse,M1_autonomous_Schaefer,11.8,13,M4_delayed_info,14.405600851676947,15.41565455845446,23.214491965276046,23.733488439279345,False
D1_M1_collapse,M1_autonomous_Schaefer,11.8,14,M1_autonomous_Schaefer,10.849314828290893,11.964391637331964,18.011768407904988,14.549599110155988,True
D1_M1_collapse,M1_autonomous_Schaefer,11.8,14,M1b_autonomous_Allee,16.174977728161434,18.427904570011673,18.011768407904988,14.549599110155988,False
D1_M1_collapse,M1_autonomous_Schaefer,11.8,14,M2_stockflow_regimeC,10.849314828290893,11.964391637331964,18.011768407904988,14.549599110155988,False
