origin,horizon,model,obs,pred,below_lrp_obs,below_lrp_pred,sqerr,abserr,log_sqerr
2011,1,M2_stockflow_regimeC,112.0,129.97776643992225,1,1,323.2000861683947,17.97776643992225,0.02216065042041453
2011,5,M2_stockflow_regimeC,339.0,568.3083427630938,0,0,52582.31606075653,229.30834276309383,0.266941710621137
2011,1,M3_AR_residual,112.0,98.56021192125462,1,1,180.62790360158644,13.43978807874538,0.016340821148541976
2011,5,M3_AR_residual,339.0,291.4405874910486,0,0,2261.897718196605,47.559412508951425,0.022850536411841642
2011,1,M4_delayed_info,112.0,121.65735924338412,1,1,93.26458755577673,9.657359243384121,0.006840893038847922
2011,5,M4_delayed_info,339.0,432.1730684198826,0,0,8681.220678776126,93.17306841988261,0.058964476949989186
2012,1,M1_autonomous_Schaefer,167.0,0.001,1,1,27888.666000999998,166.999,144.6186412092813
2012,5,M1_autonomous_Schaefer,451.0,0.001,0,1,203400.09800100003,450.999,169.5001575896666
2012,1,M1b_autonomous_Allee,167.0,0.001,1,1,27888.666000999998,166.999,144.6186412092813
2012,5,M1b_autonomous_Allee,451.0,0.001,0,1,203400.09800100003,450.999,169.5001575896666
2012,1,M2_stockflow_regimeC,167.0,161.80737353349286,1,1,26.96336962067038,5.192626466507136,0.0009977535368897487
2012,5,M2_stockflow_regimeC,451.0,694.4524837212413,0,0,59269.11183004124,243.45248372124126,0.18632724971834566
2012,1,M3_AR_residual,167.0,148.41627017155918,1,1,345.3550143364812,18.583729828440823,0.013917593435876261
2012,5,M3_AR_residual,451.0,581.3932247888298,0,0,17002.393070830298,130.3932247888298,0.0644956792047563
2012,1,M4_delayed_info,167.0,158.6308591576509,1,1,70.04251843907599,8.369140842349111,0.0026433942443497265
