catch,origin,horizon,model,obs,pred,below_lrp_obs,below_lrp_pred,sqerr,abserr,log_sqerr
regime,1992,5,M1b_autonomous_Allee,14.382136887394294,0.001,1,1,206.81709817397285,14.381136887394295,91.65654012533345
regime,1992,1,M2_stockflow_regimeC,51.722208100489595,239.4759908132931,1,1,35251.482922966636,187.7537827128035,2.3487582940854566
regime,1992,5,M2_stockflow_regimeC,14.382136887394294,1235.3906152442923,1,0,1490861.7042194274,1221.008478356898,19.830594299942963
regime,1992,1,M3_AR_residual,51.722208100489595,470.77809240487113,1,1,175607.83417012723,419.05588430438155,4.87747046223231
regime,1992,5,M3_AR_residual,14.382136887394294,1388.8301174386054,1,0,1889107.2512413021,1374.447980551211,20.88700304824007
regime,1992,1,M4_delayed_info,51.722208100489595,1201.999913939635,1,0,1323138.8005505677,1150.2777058391455,9.896402404732289
regime,1992,5,M4_delayed_info,14.382136887394294,1429.185200193014,1,0,2001667.7079389652,1414.8030633056196,21.149631289823542
regime,1993,1,M1_autonomous_Schaefer,12.428634093269375,0.001,1,1,154.44608915619133,12.427634093269376,88.88262638514527
regime,1993,5,M1_autonomous_Schaefer,16.36586024430048,0.001,1,1,267.8086508154864,16.36486024430048,94.14729210091244
regime,1993,1,M1b_autonomous_Allee,12.428634093269375,0.001,1,1,154.44608915619133,12.427634093269376,88.88262638514527
regime,1993,5,M1b_autonomous_Allee,16.36586024430048,0.001,1,1,267.8086508154864,16.36486024430048,94.14729210091244
regime,1993,1,M2_stockflow_regimeC,12.428634093269375,89.55098974208636,1,1,5947.857740822612,77.12235564881698,3.8998554565682717
regime,1993,5,M2_stockflow_regimeC,16.36586024430048,718.1178779979906,1,1,492455.89442137536,701.7520177536901,14.299260176201942
regime,1993,1,M3_AR_residual,12.428634093269375,111.39505977173202,1,1,9794.35341157067,98.96642567846264,4.809599746846567
regime,1993,5,M3_AR_residual,16.36586024430048,819.7787906711028,1,1,645472.3367769818,803.4129304268023,15.318120561302425
regime,1993,1,M4_delayed_info,12.428634093269375,430.9084707767502,1,1,175125.37371063282,418.47983668348087,12.573354977436649
regime,1993,5,M4_delayed_info,16.36586024430048,1384.466066495764,1,0,1871698.174345297,1368.1002062514635,19.694711084195472
regime,1994,1,M1_autonomous_Schaefer,24.655417635131794,0.001,1,1,607.8403089274975,24.654417635131793,102.26775175306109
regime,1994,5,M1_autonomous_Schaefer,34.59,0.001,1,1,1196.3989210000004,34.589000000000006,109.23008769250347
regime,1994,1,M1b_autonomous_Allee,24.655417635131794,0.001,1,1,607.8403089274975,24.654417635131793,102.26775175306109
regime,1994,5,M1b_autonomous_Allee,34.59,0.001,1,1,1196.3989210000004,34.589000000000006,109.23008769250347
regime,1994,1,M2_stockflow_regimeC,24.655417635131794,17.94742826435591,1,1,44.997121398442246,6.707989370775884,0.10083789212553333
regime,1994,5,M2_stockflow_regimeC,34.59,139.5980156988205,1,1,11026.68336100373,105.00801569882049,1.946589606057664
regime,1994,1,M3_AR_residual,24.655417635131794,41.40817351834407,1,1,280.6548296825036,16.752755883212277,0.26882320129646403
regime,1994,5,M3_AR_residual,34.59,335.0663589442777,1,1,90286.04228441039,300.47635894427765,5.15636903315656
regime,1994,1,M4_delayed_info,24.655417635131794,189.29326376169934,1,1,27105.620377195333,164.63784612656755,4.154670207926456
regime,1994,5,M4_delayed_info,34.59,1114.5938573819058,1,0,1166408.3319597961,1080.0038573819058,12.059511529742903
regime,1995,1,M1_autonomous_Schaefer,22.06557242470699,0.001,1,1,486.84535628514,22.064572424706988,100.03548042705856
regime,1995,5,M1_autonomous_Schaefer,41.225409228030266,0.001,1,1,1699.4519162001072,41.22440922803027,112.92909235044559
regime,1995,1,M1b_autonomous_Allee,22.06557242470699,0.001,1,1,486.84535628514,22.064572424706988,100.03548042705856
regime,1995,5,M1b_autonomous_Allee,41.225409228030266,0.001,1,1,1699.4519162001072,41.22440922803027,112.92909235044559
regime,1995,1,M2_stockflow_regimeC,22.06557242470699,40.345817221965596,1,1,334.1673498477004,18.280244797258607,0.3641750052215504
regime,1995,5,M2_stockflow_regimeC,41.225409228030266,355.73689890173114,1,1,98917.47713677044,314.51148967370085,4.644613827160539
regime,1995,1,M3_AR_residual,22.06557242470699,38.304374800169725,1,1,263.69870258933423,16.238802375462736,0.30420247074727597
regime,1995,5,M3_AR_residual,41.225409228030266,340.2492733285017,1,1,89415.2713015772,299.0238641004714,4.454732448331366
regime,1995,1,M4_delayed_info,22.06557242470699,24.960654248249078,1,1,8.381498765003787,2.895081823542089,0.015198493436344341
regime,1995,5,M4_delayed_info,41.225409228030266,210.68859550484365,1,1,28717.771503089953,169.4631862768134,2.661225815361991
regime,1996,1,M1_autonomous_Schaefer,14.382136887394294,0.001,1,1,206.81709817397285,14.381136887394295,91.65654012533345
regime,1996,5,M1_autonomous_Schaefer,36.0890539538104,0.001,1,1,1302.3476381731305,36.0880539538104,110.11868168557032
regime,1996,1,M1b_autonomous_Allee,14.382136887394294,0.001,1,1,206.81709817397285,14.381136887394295,91.65654012533345
regime,1996,5,M1b_autonomous_Allee,36.0890539538104,0.001,1,1,1302.3476381731305,36.0880539538104,110.11868168557032
regime,1996,1,M2_stockflow_regimeC,14.382136887394294,35.603444692247535,1,1,450.343904948325,21.22130780485324,0.8216614857237856
regime,1996,5,M2_stockflow_regimeC,36.0890539538104,312.8096922541165,1,1,76574.31166132884,276.7206383003061,4.663895435654178
regime,1996,1,M3_AR_residual,14.382136887394294,41.1705730897922,1,1,717.6203141699426,26.788436202397904,1.1061503241681772
regime,1996,5,M3_AR_residual,36.0890539538104,355.50069871575715,1,1,102023.79880953208,319.4116447619468,5.232828316718076
regime,1996,1,M4_delayed_info,14.382136887394294,77.11241156732873,1,1,3935.0873614200236,62.73027467993444,2.819972267534271
regime,1996,5,M4_delayed_info,36.0890539538104,636.0801794713407,1,1,359989.35069979273,599.9911255175302,8.233083451037231
regime,1997,1,M1_autonomous_Schaefer,16.36586024430048,0.001,1,1,267.8086508154864,16.36486024430048,94.14729210091244
regime,1997,5,M1_autonomous_Schaefer,35.563900400573665,0.001,1,1,1264.7198849011227,35.56290040057367,109.81125112201138
regime,1997,1,M1b_autonomous_Allee,16.36586024430048,0.001,1,1,267.8086508154864,16.36486024430048,94.14729210091244
regime,1997,5,M1b_autonomous_Allee,35.563900400573665,0.001,1,1,1264.7198849011227,35.56290040057367,109.81125112201138
regime,1997,1,M2_stockflow_regimeC,16.36586024430048,21.521612021593576,1,1,26.581776389060902,5.155751777293094,0.0749993915505032
regime,1997,5,M2_stockflow_regimeC,35.563900400573665,176.29810062696083,1,1,19806.115113360836,140.73420022638717,2.562705438027214
regime,1997,1,M3_AR_residual,16.36586024430048,27.9863690861291,1,1,135.03622574301707,11.620508841828617,0.2878538183607434
regime,1997,5,M3_AR_residual,35.563900400573665,231.69488325783476,1,1,38467.362436555246,196.1309828572611,3.5122142952388167
regime,1997,1,M4_delayed_info,16.36586024430048,69.89024535837247,1,1,2864.8598018394914,53.52438511407199,2.107515972896285
regime,1997,5,M4_delayed_info,35.563900400573665,587.3658093538145,1,1,304485.3467244407,551.8019089532409,7.864192269616759
regime,1998,1,M1_autonomous_Schaefer,34.59,0.001,1,1,1196.3989210000004,34.589000000000006,109.23008769250347
regime,1998,5,M1_autonomous_Schaefer,24.439312101280848,0.001,1,1,597.2310983596099,24.438312101280847,102.08977057131303
regime,1998,1,M1b_autonomous_Allee,34.59,0.001,1,1,1196.3989210000004,34.589000000000006,109.23008769250347
regime,1998,5,M1b_autonomous_Allee,24.439312101280848,0.001,1,1,597.2310983596099,24.438312101280847,102.08977057131303
regime,1998,1,M2_stockflow_regimeC,34.59,25.15884811450057,1,1,88.94662588735949,9.431151885499432,0.10134988983819052
regime,1998,5,M2_stockflow_regimeC,24.439312101280848,212.90402614904798,1,1,35518.94844110664,188.46471404776713,4.68570310789597
regime,1998,1,M3_AR_residual,34.59,26.72955628227509,1,1,61.786575439521044,7.8604437177249125,0.06645810370067656
regime,1998,5,M3_AR_residual,24.439312101280848,226.19482433802273,1,1,40705.2867179101,201.75551223674188,4.951531484380258
regime,1998,1,M4_delayed_info,34.59,36.98090464369455,1,1,5.716425015240151,2.3909046436945474,0.004467193359879769
regime,1998,5,M4_delayed_info,24.439312101280848,325.4478339872226,1,1,90606.13024795949,301.0085218859418,6.702968622555855
regime,1999,1,M1_autonomous_Schaefer,41.225409228030266,0.001,1,1,1699.4519162001072,41.22440922803027,112.92909235044559
regime,1999,5,M1_autonomous_Schaefer,35.68079125661441,0.001,1,1,1273.0475041155785,35.679791256614415,109.88003391716043
regime,1999,1,M1b_autonomous_Allee,41.225409228030266,0.001,1,1,1699.4519162001072,41.22440922803027,112.92909235044559
regime,1999,5,M1b_autonomous_Allee,35.68079125661441,0.001,1,1,1273.0475041155785,35.679791256614415,109.88003391716043
regime,1999,1,M2_stockflow_regimeC,41.225409228030266,58.3751759401235,1,1,294.1144982792211,17.149766712093232,0.12098983757714536
regime,1999,5,M2_stockflow_regimeC,35.68079125661441,502.1645572049422,1,1,217607.10389333428,466.4837659483278,6.992403856577635
regime,1999,1,M3_AR_residual,41.225409228030266,55.50302335077127,1,1,203.85026503789345,14.277614122741006,0.08843646964386756
regime,1999,5,M3_AR_residual,35.68079125661441,483.35874055804294,1,1,200415.5462907324,447.6779493014285,6.79200024713725
regime,1999,1,M4_delayed_info,41.225409228030266,36.87712441797836,1,1,18.907580789328154,4.348284810051908,0.012424083020417273
regime,1999,5,M4_delayed_info,35.68079125661441,322.8947568285243,1,1,82491.86201954221,287.21396557190985,4.851948771673753
regime,2000,1,M1_autonomous_Schaefer,36.0890539538104,0.001,1,1,1302.3476381731305,36.0880539538104,110.11868168557032
regime,2000,5,M1_autonomous_Schaefer,34.857993669947085,0.001,1,1,1215.0100077067314,34.85699366994709,109.39147093803035
regime,2000,1,M1b_autonomous_Allee,36.0890539538104,0.001,1,1,1302.3476381731305,36.0880539538104,110.11868168557032
regime,2000,5,M1b_autonomous_Allee,34.857993669947085,0.001,1,1,1215.0100077067314,34.85699366994709,109.39147093803035
regime,2000,1,M2_stockflow_regimeC,36.0890539538104,70.33860067546865,1,1,1173.0314506390519,34.249546721658255,0.4453308348516079
regime,2000,5,M2_stockflow_regimeC,34.857993669947085,587.7600909095113,1,1,305700.72913190856,552.9020972395642,7.980830500179761
regime,2000,1,M3_AR_residual,36.0890539538104,75.5638577037825,1,1,1558.2601310988116,39.474803749972104,0.5461039904022819
regime,2000,5,M3_AR_residual,34.857993669947085,617.8424772154582,1,1,339870.9080548263,582.9844835455111,8.265343535446918
regime,2000,1,M4_delayed_info,36.0890539538104,108.74311702486456,1,1,5278.612880732717,72.65406307105417,1.2166062898340906
regime,2000,5,M4_delayed_info,34.857993669947085,815.3850216627955,1,1,609222.4414273488,780.5270279928484,9.937486653902342
regime,2001,1,M1_autonomous_Schaefer,35.563900400573665,0.001,1,1,1264.7198849011227,35.56290040057367,109.81125112201138
regime,2001,5,M1_autonomous_Schaefer,47.17543890015331,0.001,1,1,2225.427685544298,47.17443890015331,115.81265171390196
regime,2001,1,M1b_autonomous_Allee,35.563900400573665,0.001,1,1,1264.7198849011227,35.56290040057367,109.81125112201138
regime,2001,5,M1b_autonomous_Allee,47.17543890015331,0.001,1,1,2225.427685544298,47.17443890015331,115.81265171390196
regime,2001,1,M2_stockflow_regimeC,35.563900400573665,60.996411909941116,1,1,646.8126416741079,25.43251150936745,0.291042934043158
regime,2001,5,M2_stockflow_regimeC,47.17543890015331,519.2761952973392,1,1,222879.12419079503,472.1007563971859,5.753102138105956
regime,2001,1,M3_AR_residual,35.563900400573665,71.44564183864223,1,1,1287.499368628407,35.881741438068566,0.4866538757295853
regime,2001,5,M3_AR_residual,47.17543890015331,582.8922430834702,1,1,286992.4942843864,535.716804183317,6.320844340195203
regime,2001,1,M4_delayed_info,35.563900400573665,137.2757052538024,1,1,10345.291246501289,101.71180485322876,1.8242831406200648
regime,2001,5,M4_delayed_info,47.17543890015331,941.3649222170217,1,0,799574.832074488,894.1894833168684,8.960787637311931
regime,2002,1,M1_autonomous_Schaefer,24.439312101280848,0.001,1,1,597.2310983596099,24.438312101280847,102.08977057131303
regime,2002,5,M1_autonomous_Schaefer,73.00090549428812,0.001,1,1,5328.986202174996,72.99990549428811,125.40029072259172
regime,2002,1,M1b_autonomous_Allee,24.439312101280848,0.001,1,1,597.2310983596099,24.438312101280847,102.08977057131303
regime,2002,5,M1b_autonomous_Allee,73.00090549428812,0.001,1,1,5328.986202174996,72.99990549428811,125.40029072259172
regime,2002,1,M2_stockflow_regimeC,24.439312101280848,60.005051368926445,1,1,1264.9218096541479,35.5657392676456,0.8068274817679116
regime,2002,5,M2_stockflow_regimeC,73.00090549428812,510.75972390594495,1,1,191632.78309716991,437.7588184116568,3.7846878733276337
regime,2002,1,M3_AR_residual,24.439312101280848,67.76596176447755,1,1,1877.198571037383,43.326649663196704,1.0401287844432179
regime,2002,5,M3_AR_residual,73.00090549428812,558.7716114287186,1,1,235973.17874403496,485.7707059344305,4.142319813823521
regime,2002,1,M4_delayed_info,24.439312101280848,116.88144115635109,1,1,8545.547224234262,92.44212905507024,2.449122055725899
regime,2002,5,M4_delayed_info,73.00090549428812,851.5286619142993,1,1,606105.4675163763,778.5277564200112,6.034693494019121
regime,2003,1,M1_autonomous_Schaefer,35.68079125661441,0.001,1,1,1273.0475041155785,35.679791256614415,109.88003391716043
regime,2003,5,M1_autonomous_Schaefer,80.56745017556007,0.001,1,1,6490.9528938910025,80.56645017556006,127.61881998919883
regime,2003,1,M1b_autonomous_Allee,35.68079125661441,0.001,1,1,1273.0475041155785,35.679791256614415,109.88003391716043
regime,2003,5,M1b_autonomous_Allee,80.56745017556007,0.001,1,1,6490.9528938910025,80.56645017556006,127.61881998919883
regime,2003,1,M2_stockflow_regimeC,35.68079125661441,39.79160917531833,1,1,16.898823960737193,4.1108179187039156,0.011890502640711665
regime,2003,5,M2_stockflow_regimeC,80.56745017556007,346.09173613186226,1,1,70503.14643260415,265.5242859563022,2.124624432050816
regime,2003,1,M3_AR_residual,35.68079125661441,50.653744098643536,1,1,224.189316809628,14.972952842029123,0.1227806260478659
regime,2003,5,M3_AR_residual,80.56745017556007,424.27775713802635,1,1,118136.7751122328,343.7103069624663,2.7598964399388355
regime,2003,1,M4_delayed_info,35.68079125661441,119.51859686488709,1,1,7028.777649210517,83.83780560827267,1.4613412849944154
regime,2003,5,M4_delayed_info,80.56745017556007,862.2964762246013,1,1,611100.2701675826,781.7290260490412,5.619291240776635
regime,2004,1,M1_autonomous_Schaefer,34.857993669947085,0.001,1,1,1215.0100077067314,34.85699366994709,109.39147093803035
regime,2004,5,M1_autonomous_Schaefer,99.77404332129964,0.001,1,1,9954.660173593935,99.77304332129964,132.4953705615856
regime,2004,1,M1b_autonomous_Allee,34.857993669947085,0.001,1,1,1215.0100077067314,34.85699366994709,109.39147093803035
regime,2004,5,M1b_autonomous_Allee,99.77404332129964,0.001,1,1,9954.660173593935,99.77304332129964,132.4953705615856
