origin,horizon,model,target,obs,pred,sqerr,abserr
1971,1,M2_precip,R,756.4,597.5541962495089,25231.989369139526,158.8458037504911
1971,1,M2_combo,R,756.4,584.1430833189128,29672.445344475018,172.2569166810872
1971,1,M2_precip_oracle,R,756.4,575.8049182713892,32614.58354456362,180.5950817286108
1971,1,R_persist,R,756.4,925.3,28527.209999999992,168.89999999999998
1971,1,R_mean,R,756.4,531.6236842105263,50524.392139889176,224.77631578947364
1971,1,naive_persist,H,668.0121038251366,651.6140273972603,268.8969105344716,16.398076427876276
1971,1,M1,H,668.0121038251366,653.2506187162335,217.90144262036844,14.761485108903116
1971,1,M2_Rar,H,668.0121038251366,646.7689353415775,451.27220722087816,21.24316848355909
1971,1,M2_enso,H,668.0121038251366,642.3956426824867,656.2030814728913,25.616461142649882
1971,1,M2_precip,H,668.0121038251366,645.1130404693063,524.367102574331,22.89906335583032
1971,1,M2_combo,H,668.0121038251366,644.8670197696814,535.6949159340859,23.145084055455186
1971,1,M2_precip_oracle,H,668.0121038251366,644.7140599661815,542.798847653796,23.29804385895511
1971,5,M2_Rar,R,894.1,687.8205566292947,42551.20875732801,206.27944337070528
1971,5,M2_enso,R,894.1,449.42304853730764,197737.5911621537,444.6769514626924
1971,5,M2_precip,R,894.1,597.5541962495089,87939.4137220248,296.54580375049113
1971,5,M2_combo,R,894.1,584.1430833189128,96073.29019844647,309.95691668108725
1971,5,M2_precip_oracle,R,894.1,951.0075641143583,3238.470853429795,56.90756411435825
1971,5,R_persist,R,894.1,925.3,973.4399999999957,31.199999999999932
1971,5,R_mean,R,894.1,531.6236842105263,131389.07950831024,362.4763157894737
1971,5,naive_persist,H,678.1262191780822,651.6140273972603,702.8963130230815,26.512191780821922
1971,5,M1,H,678.1262191780822,657.0130961853092,445.7639625079605,21.113122992773015
1971,5,M2_Rar,H,678.1262191780822,637.9552051227073,1613.710370237131,40.17101405537494
1971,5,M2_enso,H,678.1262191780822,625.6264347921073,2756.227360573862,52.499784385974976
1971,5,M2_precip,H,678.1262191780822,633.287063938647,2010.5498425861767,44.839155239435286
1971,5,M2_combo,H,678.1262191780822,632.5935058032353,2073.227987275965,45.532713374846935
1971,5,M2_precip_oracle,H,678.1262191780822,644.1088863330317,1157.1789338909537,34.01733284505053
1972,1,M2_Rar,R,1486.5,629.6658897785901,734164.6924389153,856.8341102214099
1972,1,M2_enso,R,1486.5,810.1464030482837,457454.1881095247,676.3535969517163
1972,1,M2_precip,R,1486.5,567.637005224233,844309.2031682912,918.862994775767
1972,1,M2_combo,R,1486.5,762.2866719081917,524484.9445858132,724.2133280918083
1972,1,M2_precip_oracle,R,1486.5,981.2546888153504,255272.82447407342,505.2453111846496
1972,1,R_persist,R,1486.5,756.4,533046.01,730.1
1972,1,R_mean,R,1486.5,537.3871794871795,900815.1460618014,949.1128205128205
1972,1,naive_persist,H,681.9524657534247,668.0121038251366,194.33369069166426,13.940361928288098
1972,1,M1,H,681.9524657534247,666.4818356993304,239.34039427064494,15.470630054094272
1972,1,M2_Rar,H,681.9524657534247,661.970844872588,399.26517302548757,19.981620880836658
1972,1,M2_enso,H,681.9524657534247,665.4450542993201,272.49463291510415,16.507411454104613
1972,1,M2_precip,H,681.9524657534247,660.7768027483482,448.40870370456315,21.175663005076444
1972,1,M2_combo,H,681.9524657534247,664.5237652023675,303.7596028984217,17.428700551057204
1972,1,M2_precip_oracle,H,681.9524657534247,668.7388504473597,174.59962945667473,13.21361530606498
1972,5,M2_Rar,R,952.0,629.6658897785901,103899.27861222802,322.3341102214099
1972,5,M2_enso,R,952.0,810.1464030482837,20122.442968139985,141.85359695171633
1972,5,M2_precip,R,952.0,567.637005224233,147734.9117529963,384.362994775767
1972,5,M2_combo,R,952.0,762.2866719081917,35991.1468556701,189.7133280918083
1972,5,M2_precip_oracle,R,952.0,378.53757154691596,328859.15684730856,573.462428453084
1972,5,R_persist,R,952.0,756.4,38259.36000000001,195.60000000000002
1972,5,R_mean,R,952.0,537.3871794871795,171903.7909335963,414.61282051282046
1972,5,naive_persist,H,686.50591160221,668.0121038251366,342.020926095339,18.493807777073357
1972,5,M1,H,686.50591160221,663.1400370080806,545.9640955485775,23.36587459412931
1972,5,M2_Rar,H,686.50591160221,650.4979612362205,1296.5724895595613,36.00795036598947
1972,5,M2_enso,H,686.50591160221,660.5700008162937,672.6714682950061,25.935910785916235
1972,5,M2_precip,H,686.50591160221,647.0363277943558,1557.8480459652246,39.46958380785418
1972,5,M2_combo,H,686.50591160221,657.8991024594482,818.3495293303995,28.60680914276179
1972,5,M2_precip_oracle,H,686.50591160221,653.1582822992631,1112.0643801267609,33.34762930294687
1973,1,M2_Rar,R,658.5,959.007093403734,90304.51318596049,300.50709340373396
1973,1,M2_enso,R,658.5,263.01276719631136,156410.15131071903,395.48723280368864
1973,1,M2_precip,R,658.5,785.670400140609,16172.310671922603,127.17040014060899
1973,1,M2_combo,R,658.5,624.7325762876895,1140.2389041667068,33.76742371231046
1973,1,M2_precip_oracle,R,658.5,828.276403449505,28824.027168249086,169.77640344950498
1973,1,R_persist,R,658.5,1486.5,685584.0,828.0
1973,1,R_mean,R,658.5,561.115,9483.838224999998,97.38499999999999
1973,1,naive_persist,H,678.2443561643836,681.9524657534247,13.75007672433856,3.7081095890411007
1973,1,M1,H,678.2443561643836,677.8842868511337,0.12964991034428147,0.3600693132499373
1973,1,M2_Rar,H,678.2443561643836,680.9046749519937,7.077296051711244,2.6603187876100947
1973,1,M2_enso,H,678.2443561643836,667.3671297770052,118.31405388228127,10.877226387378414
1973,1,M2_precip,H,678.2443561643836,677.5331628186702,0.505795974986955,0.7111933457133546
1973,1,M2_combo,H,678.2443561643836,674.4028168104701,14.75742460766618,3.841539353913504
1973,1,M2_precip_oracle,H,678.2443561643836,678.3618774687777,0.013811256986498046,0.11752130439413122
1973,5,M2_Rar,R,502.5,959.007093403734,208398.72632792548,456.50709340373396
1973,5,M2_enso,R,502.5,263.01276719631136,57354.13467596816,239.48723280368864
1973,5,M2_precip,R,502.5,785.670400140609,80185.47551579261,283.170400140609
1973,5,M2_combo,R,502.5,624.7325762876895,14940.802705925844,122.23257628768954
1973,5,M2_precip_oracle,R,502.5,582.5443462203876,6407.097361849284,80.04434622038764
1973,5,R_persist,R,502.5,1486.5,968256.0,984.0
1973,5,R_mean,R,502.5,561.115,3435.718225000001,58.61500000000001
1973,5,naive_persist,H,673.2055807365439,681.9524657534247,76.50799749853401,8.74688501688081
1973,5,M1,H,673.2055807365439,668.6946504317422,20.34849221477852,4.510930304801718
1973,5,M2_Rar,H,673.2055807365439,678.8985386328075,32.40976960862983,5.692957896263579
1973,5,M2_enso,H,673.2055807365439,639.4415436868504,1140.0101978930725,33.76403704969346
1973,5,M2_precip,H,673.2055807365439,669.0718133672431,17.08803266349616,4.133767369300813
1973,5,M2_combo,H,673.2055807365439,659.9479991876349,175.7634685259724,13.257581548909002
1973,5,M2_precip_oracle,H,673.2055807365439,660.6514662972371,157.6057893552108,12.554114439306773
1974,1,M2_Rar,R,973.0,608.0201053970604,133210.32346437286,364.97989460293957
1974,1,M2_enso,R,973.0,488.43306908566194,234805.11053574088,484.56693091433806
1974,1,M2_precip,R,973.0,689.4781636197984,80384.63170440184,283.52183638020165
1974,1,M2_combo,R,973.0,536.3446026818115,190667.93600710508,436.65539731818853
1974,1,M2_precip_oracle,R,973.0,628.0440241358806,118994.62528436694,344.9559758641194
1974,1,R_persist,R,973.0,658.5,98910.25,314.5
1974,1,R_mean,R,973.0,563.490243902439,167698.24033908386,409.50975609756097
1974,1,naive_persist,H,679.3312054794521,678.2443561643836,1.1812414336649721,1.086849315068548
1974,1,M1,H,679.3312054794521,674.9991887846757,18.76636864382218,4.332016694776485
1974,1,M2_Rar,H,679.3312054794521,670.1711895704655,83.90589145288907,9.16001590898668
1974,1,M2_enso,H,679.3312054794521,667.8394163806893,132.06121669044504,11.491789098762865
1974,1,M2_precip,H,679.3312054794521,671.7595031712842,57.33067584351532,7.5717023081679145
1974,1,M2_combo,H,679.3312054794521,668.7736215668572,111.46257807148399,10.557583912594964
1974,1,M2_precip_oracle,H,679.3312054794521,670.5616268478627,76.9055093756296,8.769578631589411
1974,5,M2_Rar,R,1117.8,608.0201053970604,259875.54094138413,509.7798946029395
1974,5,M2_enso,R,1117.8,488.43306908566194,396102.73372853315,629.366930914338
1974,5,M2_precip,R,1117.8,689.4781636197984,183459.59552010818,428.3218363802016
1974,5,M2_combo,R,1117.8,536.3446026818115,338090.3790704524,581.4553973181885
1974,5,M2_precip_oracle,R,1117.8,689.2788439460091,183630.38118584873,428.5211560539908
1974,5,R_persist,R,1117.8,658.5,210956.48999999996,459.29999999999995
1974,5,R_mean,R,1117.8,563.490243902439,307259.3057049375,554.3097560975609
1974,5,naive_persist,H,682.3877534246575,678.2443561643836,17.167740856445263,4.1433972602739
1974,5,M1,H,682.3877534246575,667.6514286987835,217.15926642640372,14.736324725873942
1974,5,M2_Rar,H,682.3877534246575,653.6702778901802,824.693401073304,28.71747553447733
1974,5,M2_enso,H,682.3877534246575,646.572545393688,1282.7291263016243,35.81520803096953
1974,5,M2_precip,H,682.3877534246575,658.5049784127616,570.3869422688387,23.882775011895887
1974,5,M2_combo,H,682.3877534246575,649.416191824365,1087.1238743618821,32.97156160029249
1974,5,M2_precip_oracle,H,682.3877534246575,655.53723916989,720.9501157454737,26.850514254767518
1975,1,M2_Rar,R,894.1,732.2949721477214,26180.867038276658,161.8050278522786
1975,1,M2_enso,R,894.1,375.3505216307062,269101.0213084144,518.7494783692938
1975,1,M2_precip,R,894.1,612.6376632599727,79221.04700315655,281.46233674002735
1975,1,M2_combo,R,894.1,520.024482616167,139932.49270598235,374.075517383833
1975,1,M2_precip_oracle,R,894.1,999.4520492223969,11099.054275358336,105.35204922239689
1975,1,R_persist,R,894.1,973.0,6225.209999999996,78.89999999999998
1975,1,R_mean,R,894.1,573.2404761904761,102950.83401927445,320.8595238095239
1975,1,naive_persist,H,678.1262191780822,679.3312054794521,1.4519919864891104,1.2049863013698996
1975,1,M1,H,678.1262191780822,676.0872334293996,4.157462883330941,2.0389857486826486
1975,1,M2_Rar,H,678.1262191780822,675.0547080226323,9.434180778053252,3.0715111554499117
1975,1,M2_enso,H,678.1262191780822,668.0850346180282,100.82538736906754,10.041184560054035
1975,1,M2_precip,H,678.1262191780822,672.7182874333404,29.245725755786726,5.407931744741859
1975,1,M2_combo,H,678.1262191780822,670.9099286785986,52.07484857293796,7.216290499483648
1975,1,M2_precip_oracle,H,678.1262191780822,680.2711991944159,4.600939270470695,2.1449800163336477
1975,5,M2_Rar,R,406.4,732.2949721477214,106207.53287116413,325.89497214772143
1975,5,M2_enso,R,406.4,375.3505216307062,964.0701070052406,31.04947836929375
1975,5,M2_precip,R,406.4,612.6376632599727,42533.97374693389,206.2376632599727
1975,5,M2_combo,R,406.4,520.024482616167,12910.523049791644,113.62448261616703
1975,5,M2_precip_oracle,R,406.4,487.8088861060294,6627.406737024467,81.4088861060294
1975,5,R_persist,R,406.4,973.0,321035.56,566.6
1975,5,R_mean,R,406.4,573.2404761904761,27835.74449546483,166.84047619047612
1975,5,naive_persist,H,663.3322857142857,679.3312054794521,255.96543365223272,15.99891976516642
1975,5,M1,H,663.3322857142857,668.5812226400502,27.551338850654044,5.248936925764497
1975,5,M2_Rar,H,663.3322857142857,666.2833151048183,8.708574463786853,2.9510293905325398
1975,5,M2_enso,H,663.3322857142857,645.0183581047264,335.39994448817845,18.3139276095593
1975,5,M2_precip,H,663.3322857142857,659.1547338240078,17.451939795964194,4.1775518902778686
1975,5,M2_combo,H,663.3322857142857,653.6373058287563,93.9926349808195,9.694979885529392
1975,5,M2_precip_oracle,H,663.3322857142857,658.1947150239131,26.394632598575868,5.137570690372627
1976,1,M2_Rar,R,952.0,710.9863280724405,58087.59005600527,241.01367192755947
1976,1,M2_enso,R,952.0,734.8232574451948,47165.73750671613,217.17674255480517
1976,1,M2_precip,R,952.0,787.8973059131853,26929.694206550696,164.10269408681472
1976,1,M2_combo,R,952.0,851.7510450341888,10049.852971737244,100.24895496581121
1976,1,M2_precip_oracle,R,952.0,384.32163645573166,322258.7244362985,567.6783635442683
1976,1,R_persist,R,952.0,894.1,3352.4099999999976,57.89999999999998
1976,1,R_mean,R,952.0,580.7023255813953,137861.9630286642,371.29767441860474
1976,1,naive_persist,H,686.50591160221,678.1262191780822,70.21924512298335,8.379692424127711
1976,1,M1,H,686.50591160221,675.2363331525447,127.00339843315902,11.269578449665232
1976,1,M2_Rar,H,686.50591160221,673.1236836974718,179.08402369435112,13.382227904738102
1976,1,M2_enso,H,686.50591160221,673.5896576494252,166.8296161728264,12.9162539527847
1976,1,M2_precip,H,686.50591160221,674.6271706496973,141.1044866169013,11.878740952512658
1976,1,M2_combo,H,686.50591160221,675.8754094098133,113.00757686254994,10.630502192396648
1976,1,M2_precip_oracle,H,686.50591160221,666.7379099706644,390.7738885047868,19.76800163154553
1976,5,M2_Rar,R,1448.4,710.9863280724405,543778.9235456864,737.4136719275596
1976,5,M2_enso,R,1448.4,734.8232574451948,509191.76751512685,713.5767425548053
1976,5,M2_precip,R,1448.4,787.8973059131853,436263.8088959405,660.5026940868148
1976,5,M2_combo,R,1448.4,851.7510450341888,355989.9754617947,596.6489549658113
1976,5,M2_precip_oracle,R,1448.4,921.4525143400707,277673.6526433215,526.9474856599294
1976,5,R_persist,R,1448.4,894.1,307248.49000000005,554.3000000000001
1976,5,R_mean,R,1448.4,580.7023255813953,752899.2541914552,867.6976744186048
1976,5,naive_persist,H,674.4084806629834,678.1262191780822,13.821579666649464,3.7177385150988584
1976,5,M1,H,674.4084806629834,668.4804082598223,35.14204241712,5.928072403161082
1976,5,M2_Rar,H,674.4084806629834,662.8179181932535,134.34113836471101,11.590562469729889
1976,5,M2_enso,H,674.4084806629834,664.2438490107842,103.31973662488994,10.164631652199205
1976,5,M2_precip,H,674.4084806629834,667.4187512869194,48.85631675061231,6.98972937606402
1976,5,M2_combo,H,674.4084806629834,671.2384972367179,10.048794922797978,3.169983426265503
1976,5,M2_precip_oracle,H,674.4084806629834,660.3597303744715,197.3673846689627,14.048750288511883
1977,1,M2_Rar,R,502.5,743.2037232732943,57938.28239762662,240.70372327329426
1977,1,M2_enso,R,502.5,750.8911957617215,61698.186131937866,248.39119576172152
1977,1,M2_precip,R,502.5,502.9347401594807,0.18899900626532637,0.4347401594807252
1977,1,M2_combo,R,502.5,822.1827634017532,102197.06921618129,319.68276340175316
1977,1,M2_precip_oracle,R,502.5,596.7010909996341,8873.845545521337,94.20109099963406
1977,1,R_persist,R,502.5,952.0,202050.25,449.5
1977,1,R_mean,R,502.5,589.1409090909091,7506.647128099171,86.64090909090908
1977,1,naive_persist,H,673.2055807365439,686.50591160221,176.89880113618952,13.30033086566607
1977,1,M1,H,673.2055807365439,682.588014001646,88.03005397409487,9.382433265102122
1977,1,M2_Rar,H,673.2055807365439,680.6100308971498,54.82588218089764,7.404450160605961
1977,1,M2_enso,H,673.2055807365439,680.7631016892175,57.11612295010046,7.557520952673599
1977,1,M2_precip,H,673.2055807365439,675.8258624191628,6.865876096268406,2.620281682618952
1977,1,M2_combo,H,673.2055807365439,682.182639351672,80.58758137944668,8.977058615128158
1977,1,M2_precip_oracle,H,673.2055807365439,677.6929116494533,20.13613872195269,4.487330912909442
1977,5,M2_Rar,R,422.4,743.2037232732943,102915.02886600838,320.8037232732943
1977,5,M2_enso,R,422.4,750.8911957617215,107906.46569296566,328.49119576172154
1977,5,M2_precip,R,422.4,502.9347401594807,6485.8443725550815,80.53474015948075
1977,5,M2_combo,R,422.4,822.1827634017532,159826.25791314218,399.7827634017532
1977,5,M2_precip_oracle,R,422.4,410.8843397296496,132.61043146212654,11.515660270350395
1977,5,R_persist,R,422.4,952.0,280476.16000000003,529.6
1977,5,R_mean,R,422.4,589.1409090909091,27802.530764462812,166.7409090909091
1977,5,naive_persist,H,665.4723287671233,686.50591160221,442.41160688045346,21.03358283508669
1977,5,M1,H,665.4723287671233,672.9599366781368,56.0642722290732,7.487607911013583
1977,5,M2_Rar,H,665.4723287671233,667.7120529065908,5.016364220913487,2.239724139467512
1977,5,M2_enso,H,665.4723287671233,668.1999852411235,7.440109840155429,2.7276564740002414
1977,5,M2_precip,H,665.4723287671233,652.4619162689626,169.2708333722959,13.01041249816069
1977,5,M2_combo,H,665.4723287671233,672.7249394550688,52.600361790902,7.252610687945548
1977,5,M2_precip_oracle,H,665.4723287671233,659.612181962659,34.341320569873226,5.860146804464307
1978,1,M2_Rar,R,1117.8,564.0245924295691,306667.2020297968,553.7754075704308
1978,1,M2_enso,R,1117.8,573.5234035654638,296237.01342636294,544.2765964345361
1978,1,M2_precip,R,1117.8,600.2760717207296,267831.0163416073,517.5239282792703
1978,1,M2_combo,R,1117.8,560.2896817367534,310817.75496998645,557.5103182632465
1978,1,M2_precip_oracle,R,1117.8,701.7951359699363,173060.0468966718,416.0048640300637
1978,1,R_persist,R,1117.8,502.5,378594.08999999997,615.3
1978,1,R_mean,R,1117.8,587.2155555555555,281519.85268641973,530.5844444444444
1978,1,naive_persist,H,682.3877534246575,673.2055807365439,84.31229527433952,9.18217268811361
1978,1,M1,H,682.3877534246575,671.3412785148068,122.0246079339598,11.046474909850645
1978,1,M2_Rar,H,682.3877534246575,665.1984237728395,295.47305387886803,17.189329651817957
1978,1,M2_enso,H,682.3877534246575,665.3880596935335,288.989586952017,16.99969373112401
1978,1,M2_precip,H,682.3877534246575,665.9221546222631,271.11594392141274,16.465598802394425
1978,1,M2_combo,H,682.3877534246575,665.1238593649565,298.04203810457904,17.263894059700988
1978,1,M2_precip_oracle,H,682.3877534246575,667.9488989107276,208.48051967443294,14.438854513929869
1978,5,M2_Rar,R,420.1,564.0245924295691,20714.288306017577,143.9245924295691
1978,5,M2_enso,R,420.1,573.5234035654638,23538.740761611167,153.4234035654638
1978,5,M2_precip,R,420.1,600.2760717207296,32463.416820713504,180.17607172072962
1978,5,M2_combo,R,420.1,560.2896817367534,19653.146865452214,140.1896817367534
1978,5,M2_precip_oracle,R,420.1,579.7777684949668,25496.989751532215,159.6777684949668
1978,5,R_persist,R,420.1,502.5,6789.759999999997,82.39999999999998
1978,5,R_mean,R,420.1,587.2155555555555,27927.608908641952,167.1155555555555
1978,5,naive_persist,H,657.3258677685951,673.2055807365439,252.1652839444401,15.879712967948763
1978,5,M1,H,657.3258677685951,667.0281859366833,94.13497783481321,9.70231816808814
1978,5,M2_Rar,H,657.3258677685951,647.8522749775427,89.74896037067994,9.473592791052397
1978,5,M2_enso,H,657.3258677685951,648.4527249877071,78.73266281002438,8.873142780887974
1978,5,M2_precip,H,657.3258677685951,650.143846080224,51.5814355322336,7.182021688371151
1978,5,M2_combo,H,657.3258677685951,647.61617941449,94.27804793384388,9.709688354105083
1978,5,M2_precip_oracle,H,657.3258677685951,650.3940395796183,48.050242041494094,6.931828188976851
1979,1,M2_Rar,R,406.4,802.6361063054962,157003.05194014055,396.23610630549626
1979,1,M2_enso,R,406.4,688.8734047396196,79791.22438519294,282.4734047396196
1979,1,M2_precip,R,406.4,665.7395426200402,67256.99836637166,259.3395426200402
1979,1,M2_combo,R,406.4,805.5788614127102,159343.76339874775,399.17886141271026
1979,1,M2_precip_oracle,R,406.4,507.7712374047253,10276.127772965181,101.37123740472532
1979,1,R_persist,R,406.4,1117.8,506089.95999999996,711.4
1979,1,R_mean,R,406.4,598.7499999999999,36998.52249999996,192.3499999999999
1979,1,naive_persist,H,663.3322857142857,682.3877534246575,363.11084966102123,19.055467710371772
1979,1,M1,H,663.3322857142857,679.0512952429904,247.08726056350747,15.719009528704646
1979,1,M2_Rar,H,663.3322857142857,678.6763044231309,235.4389101373906,15.34401870884517
1979,1,M2_enso,H,663.3322857142857,676.3679571276429,169.92872919701642,13.035671413357136
1979,1,M2_precip,H,663.3322857142857,675.8985503069284,157.91100581230586,12.56626459264271
1979,1,M2_combo,H,663.3322857142857,678.7360155648278,237.2748933084802,15.40372985054205
1979,1,M2_precip_oracle,H,663.3322857142857,672.693231647144,87.62730875789582,9.360945932858272
1979,5,M2_Rar,R,197.9,802.6361063054962,365705.75826953247,604.7361063054963
1979,5,M2_enso,R,197.9,688.8734047396196,241054.88416161432,490.9734047396196
1979,5,M2_precip,R,197.9,665.7395426200402,218873.83763892844,467.8395426200402
1979,5,M2_combo,R,197.9,805.5788614127102,369273.59860784793,607.6788614127103
1979,5,M2_precip_oracle,R,197.9,437.36978238177403,57345.77667397421,239.46978238177402
1979,5,R_persist,R,197.9,1117.8,846216.01,919.9
1979,5,R_mean,R,197.9,598.7499999999999,160680.72249999992,400.8499999999999
1979,5,naive_persist,H,638.7970218579235,682.3877534246575,1900.1518785230605,43.59073156673401
1979,5,M1,H,638.7970218579235,671.109704847275,1044.1094819703267,32.312682989351515
1979,5,M2_Rar,H,638.7970218579235,670.5151699993546,1006.040921521771,31.71814814143113
1979,5,M2_enso,H,638.7970218579235,663.1309796658808,592.1415025994455,24.33395780795729
1979,5,M2_precip,H,638.7970218579235,661.6293904922061,521.317057451772,22.832368634282602
1979,5,M2_combo,H,638.7970218579235,670.7061804405394,1018.1944014505283,31.909158582615873
1979,5,M2_precip_oracle,H,638.7970218579235,654.1285740017228,235.05649113803648,15.331552143799286
1980,1,M2_Rar,R,1448.4,539.4941314509051,826109.8778829847,908.905868549095
1980,1,M2_enso,R,1448.4,623.5689189569132,680346.3122547073,824.8310810430869
1980,1,M2_precip,R,1448.4,559.2237706882746,790634.3667730183,889.1762293117255
1980,1,M2_combo,R,1448.4,565.4245458771757,779645.652583408,882.9754541228244
1980,1,M2_precip_oracle,R,1448.4,934.232288704497,264368.4353388558,514.1677112955031
1980,1,R_persist,R,1448.4,406.4,1085764.0,1042.0
1980,1,R_mean,R,1448.4,594.6574468085106,728876.3471299233,853.7425531914895
1980,1,naive_persist,H,674.4084806629834,663.3322857142857,122.6820945415556,11.076194948697662
1980,1,M1,H,674.4084806629834,663.4439237240199,120.22150886777226,10.964556938963483
1980,1,M2_Rar,H,674.4084806629834,655.2409341679759,367.39483863827485,19.167546495007514
1980,1,M2_enso,H,674.4084806629834,656.9701895091819,304.09399836475217,17.438291153801515
1980,1,M2_precip,H,674.4084806629834,655.6467345873805,352.00311580540085,18.7617460756029
1980,1,M2_combo,H,674.4084806629834,655.7742725084754,347.2337135455315,18.634208154507974
1980,1,M2_precip_oracle,H,674.4084806629834,663.3599325866139,122.07041459584723,11.048548076369457
1980,5,M2_Rar,R,1003.3,539.4941314509051,215115.88370058025,463.80586854909484
1980,5,M2_enso,R,1003.3,623.5689189569132,144195.6939101513,379.73108104308676
1980,5,M2_precip,R,1003.3,559.2237706882746,197203.69743972007,444.07622931172534
1980,5,M2_combo,R,1003.3,565.4245458771757,191734.9133232696,437.8754541228243
1980,5,M2_precip_oracle,R,1003.3,703.7821408539551,89710.94794742999,299.5178591460449
1980,5,R_persist,R,1003.3,406.4,356289.61,596.9
1980,5,R_mean,R,1003.3,594.6574468085106,166988.7362788592,408.64255319148936
1980,5,naive_persist,H,659.312561983471,663.3322857142857,16.158178872074767,4.01972373081469
1980,5,M1,H,659.312561983471,663.6898572433191,19.160713791888618,4.377295259848097
1980,5,M2_Rar,H,659.312561983471,637.8759616961697,459.5278318775263,21.436600287301303
1980,5,M2_enso,H,659.312561983471,643.3163981948009,255.87725595396293,15.996163788670174
1980,5,M2_precip,H,659.312561983471,639.1526565603006,406.42178667117815,20.15990542317047
1980,5,M2_combo,H,659.312561983471,639.5539055513264,390.40450400353217,19.758656432144676
1980,5,M2_precip_oracle,H,659.312561983471,641.7973415067714,306.7829483473968,17.515220476699596
1981,1,M2_Rar,R,422.4,883.2273552583138,212361.85135437213,460.8273552583138
1981,1,M2_enso,R,422.4,630.9083471389586,43475.730826620456,208.50834713895858
1981,1,M2_precip,R,422.4,779.7779688723779,127719.0126353463,357.3779688723779
1981,1,M2_combo,R,422.4,820.0568300792554,158130.9545086818,397.6568300792554
1981,1,M2_precip_oracle,R,422.4,414.98635518649166,54.96212942085871,7.413644813508313
1981,1,R_persist,R,422.4,1448.4,1052676.0,1026.0
1981,1,R_mean,R,422.4,612.44375,36116.626914062515,190.04375000000005
1981,1,naive_persist,H,665.4723287671233,674.4084806629834,79.85481070588443,8.936151895860121
1981,1,M1,H,665.4723287671233,672.2508465977647,45.948303980324425,6.778517830641476
1981,1,M2_Rar,H,665.4723287671233,673.5222494206979,64.80122252884765,8.049920653574645
1981,1,M2_enso,H,665.4723287671233,668.4006152363587,8.57486164590739,2.928286469235445
1981,1,M2_precip,H,665.4723287671233,671.4224079635989,35.40344244433171,5.950079196475599
1981,1,M2_combo,H,665.4723287671233,672.2399983385809,45.80135142843371,6.767669571457645
1981,1,M2_precip_oracle,H,665.4723287671233,664.017776767799,2.115721518738262,1.4545519993242806
1981,5,M2_Rar,R,1153.7,883.2273552583138,73155.45155356244,270.4726447416863
1981,5,M2_enso,R,1153.7,630.9083471389586,273311.11230117973,522.7916528610415
1981,5,M2_precip,R,1153.7,779.7779688723779,139817.68536260645,373.9220311276222
1981,5,M2_combo,R,1153.7,820.0568300792554,111317.76483476289,333.64316992074464
1981,5,M2_precip_oracle,R,1153.7,897.3090015762693,65736.34407271747,256.3909984237307
1981,5,R_persist,R,1153.7,1448.4,86848.09000000003,294.70000000000005
1981,5,R_mean,R,1153.7,612.44375,292958.3281640625,541.25625
1981,5,naive_persist,H,666.7662465753424,674.4084806629834,58.403741850301856,7.642234087640986
1981,5,M1,H,666.7662465753424,667.5143743904529,0.5596952277419789,0.7481278151104789
1981,5,M2_Rar,H,666.7662465753424,671.6183698825109,23.543100587968173,4.85212330716854
1981,5,M2_enso,H,666.7662465753424,655.4939927791829,127.0637056450317,11.272253796159475
1981,5,M2_precip,H,666.7662465753424,665.0074651804533,3.093311995007942,1.7587813948890698
1981,5,M2_combo,H,666.7662465753424,667.5814747734407,0.6645970149746645,0.8152281980983389
1981,5,M2_precip_oracle,H,666.7662465753424,658.148448138292,74.26644990162825,8.617798437050396
1982,1,M2_Rar,R,420.1,569.765509201739,22399.7646446158,149.66550920173893
1982,1,M2_enso,R,420.1,889.5113602522363,220347.0251338547,469.41136025223625
1982,1,M2_precip,R,420.1,535.5300934972919,13324.106484793541,115.43009349729186
1982,1,M2_combo,R,420.1,757.0695808514516,113548.49841920298,336.9695808514516
1982,1,M2_precip_oracle,R,420.1,596.687648817816,31183.19771500431,176.587648817816
1982,1,R_persist,R,420.1,422.4,5.28999999999979,2.2999999999999545
1982,1,R_mean,R,420.1,608.565306122449,35519.1716118284,188.46530612244896
1982,1,naive_persist,H,657.3258677685951,665.4723287671233,66.36482680054011,8.146460998528141
1982,1,M1,H,657.3258677685951,665.1886828328018,61.82386073391491,7.862815064206643
1982,1,M2_Rar,H,657.3258677685951,658.7795083771707,2.1130710189000323,1.453640608575597
1982,1,M2_enso,H,657.3258677685951,665.2194547410779,62.3087152921503,7.893586972482808
1982,1,M2_precip,H,657.3258677685951,658.0899787393089,0.5838655755651444,0.764110970713773
1982,1,M2_combo,H,657.3258677685951,662.5519675700036,27.312119134282057,5.226099801408509
1982,1,M2_precip_oracle,H,657.3258677685951,659.3217425752364,3.9835162437853193,1.9958748066412682
1982,5,M2_Rar,R,2003.6,569.765509201739,2055881.3470027084,1433.834490798261
1982,5,M2_enso,R,2003.6,889.5113602522363,1241193.4972150223,1114.0886397477636
1982,5,M2_precip,R,2003.6,535.5300934972919,2155229.2503788695,1468.069906502708
1982,5,M2_combo,R,2003.6,757.0695808514516,1553838.0858626557,1246.5304191485484
1982,5,M2_precip_oracle,R,2003.6,826.2963494721706,1386043.885546153,1177.3036505278292
