origin,horizon,model,obs,pred,below_660_obs,below_660_pred,sqerr,abserr
1997,1,M2_oracle,667.6309863013698,667.4820536083263,0,0,0.02218094705720374,0.14893269304354817
1997,5,naive_persist,681.6906575342466,662.8175616438356,0,0,356.19374848865,18.873095890411037
1997,5,naive_mean,681.6906575342466,664.1224576122611,0,0,308.6416484988522,17.568199921985524
1997,5,M1,681.6906575342466,663.6586748164839,0,0,325.1524007336938,18.03198271776273
1997,5,M2,681.6906575342466,683.7924165548899,0,0,4.417390980855363,2.1017590206432715
1997,5,M2m,681.6906575342466,663.2428059540649,0,0,340.3232279244121,18.44785158018169
1997,5,M3,681.6906575342466,683.2954468421132,0,0,2.5753487226428127,1.6047893078665538
1997,5,M4,681.6906575342466,681.7019508636215,0,0,0.0001275392883698392,0.011293329374893801
1997,5,M2_oracle,681.6906575342466,678.1370437091923,0,0,12.628171217617046,3.553613825054299
1998,1,naive_persist,670.4018082191781,667.6309863013698,0,0,7.677454100206503,2.7708219178082345
1998,1,naive_mean,670.4018082191781,664.1764349767088,0,0,38.755272008051875,6.225373242469232
1998,1,M1,670.4018082191781,666.4094309621614,0,0,15.939076162343726,3.992377257016642
1998,1,M2,670.4018082191781,671.1339356981151,0,0,0.5360106454147339,0.7321274789370591
1998,1,M2m,670.4018082191781,666.67161105064,0,0,13.914370916169641,3.7301971685380977
1998,1,M3,670.4018082191781,671.0920555073791,0,0,0.4764413188688641,0.6902472882010215
1998,1,M4,670.4018082191781,671.0072521951762,0,0,0.3665624080724216,0.6054439759981278
1998,1,M2_oracle,670.4018082191781,658.2566406185946,0,1,147.50509604626262,12.145167600583477
1998,5,naive_persist,684.3828219178082,667.6309863013698,0,0,280.62399652017314,16.75183561643837
1998,5,naive_mean,684.3828219178082,664.1764349767088,0,0,408.29807321343105,20.206386941099368
1998,5,M1,684.3828219178082,664.4635277299374,0,0,396.7782809429447,19.919294187870833
1998,5,M2,684.3828219178082,678.4670550274483,0,0,34.99629790107866,5.915766890359919
1998,5,M2m,684.3828219178082,664.6632425592916,0,0,388.86181007683496,19.719579358516626
1998,5,M3,684.3828219178082,678.4570620962176,0,0,35.114629463178,5.9257598215906455
1998,5,M4,684.3828219178082,678.424295558072,0,0,35.5040363796711,5.958526359736197
1998,5,M2_oracle,684.3828219178082,672.5094838499308,0,0,140.97615687410658,11.873338067877398
1999,1,naive_persist,656.2541256830601,670.4018082191781,1,0,200.15692114277658,14.14768253611794
1999,1,naive_mean,656.2541256830601,664.2707588137159,1,0,64.2664067515283,8.016633130655805
1999,1,M1,656.2541256830601,668.3174401033583,1,0,145.5235548029741,12.063314420298184
1999,1,M2,656.2541256830601,660.8532770907296,1,0,21.152193670668563,4.599151407669524
1999,1,M2m,656.2541256830601,668.8397800260213,1,0,158.39869524049863,12.58565434296122
1999,1,M3,656.2541256830601,657.3378940243405,1,1,1.174553817561555,1.0837683412803472
1999,1,M4,656.2541256830601,650.3931949380827,1,1,34.35050919742128,5.860930744977395
1999,1,M2_oracle,656.2541256830601,664.3808302939241,1,0,66.04332783223744,8.126704610863953
1999,5,naive_persist,686.4223770491803,670.4018082191781,0,0,256.6586256368405,16.020568830002276
1999,5,naive_mean,686.4223770491803,664.2707588137159,0,0,490.69419044975945,22.15161823546441
1999,5,M1,686.4223770491803,664.987031322665,0,0,459.4740464152411,21.43534572651538
1999,5,M2,686.4223770491803,640.7319631593667,0,1,2087.6139214224727,45.69041388981361
1999,5,M2m,686.4223770491803,665.5481680260872,0,0,435.7326023397838,20.874209023093158
1999,5,M3,686.4223770491803,639.8864356608693,0,1,2165.5938408963184,46.53594138831102
1999,5,M4,686.4223770491803,637.1533800980186,0,1,2427.4340605735847,49.26899695116174
1999,5,M2_oracle,686.4223770491803,702.7355712426687,0,0,266.12030479446224,16.313194193488357
2000,1,naive_persist,674.8342739726028,656.2541256830601,0,1,345.2219104613946,18.58014828954265
2000,1,naive_mean,674.8342739726028,664.1511075729599,0,0,114.13004432245934,10.683166399642914
2000,1,M1,674.8342739726028,658.7665998863853,0,1,258.1701505409052,16.067674086217494
2000,1,M2,674.8342739726028,653.438414498984,0,1,457.78280261484207,21.39585947361877
2000,1,M2m,674.8342739726028,657.9352508719567,0,1,285.57698175617065,16.899023100646104
2000,1,M3,674.8342739726028,655.9655492904557,0,1,356.02877113066734,18.868724682147104
2000,1,M4,674.8342739726028,660.4956139832019,0,0,205.59717029164526,14.338659989400867
2000,1,M2_oracle,674.8342739726028,663.6899448492461,0,0,124.19607160969564,11.14432912335667
2000,5,naive_persist,686.1332602739726,656.2541256830601,0,1,892.762683901863,29.879134590912486
2000,5,naive_mean,686.1332602739726,664.1511075729599,0,0,483.21503737064216,21.98215270101275
2000,5,M1,686.1332602739726,662.716458930659,0,0,548.3465851522153,23.416801343313637
2000,5,M2,686.1332602739726,647.5641399424858,0,1,1487.5770431447106,38.56912033148683
2000,5,M2m,686.1332602739726,661.4424965650776,0,0,609.6338125284874,24.69076370889502
2000,5,M3,686.1332602739726,648.1517062133511,0,1,1442.598448859916,37.981554060621534
2000,5,M4,686.1332602739726,649.945654833112,0,1,1309.5427875434023,36.18760544086058
2000,5,M2_oracle,686.1332602739726,689.9211742263054,0,0,14.348292110277606,3.787913952332815
2001,1,naive_persist,681.6906575342466,674.8342739726028,0,0,47.00999554437985,6.856383561643838
2001,1,naive_mean,681.6906575342466,664.3082129611898,0,0,302.14937933539085,17.382444573056773
2001,1,M1,681.6906575342466,671.16882639381,0,0,110.70893054786083,10.521831140436575
2001,1,M2,681.6906575342466,677.973134927563,0,0,13.819974331203536,3.7175226066835876
2001,1,M2m,681.6906575342466,672.1771639964645,0,0,90.50655929342172,9.513493537782097
2001,1,M3,681.6906575342466,674.2022171470849,0,0,56.076739432075144,7.488440387161745
2001,1,M4,681.6906575342466,668.3307221279537,0,0,178.4878740603199,13.359935406292948
2001,1,M2_oracle,681.6906575342466,687.8550761537223,0,0,38.000056916138305,6.1644186194756685
2001,5,naive_persist,662.8053150684932,674.8342739726028,0,0,144.69585231675697,12.028958904109572
2001,5,naive_mean,662.8053150684932,664.3082129611898,0,0,2.2587020758719936,1.5028978926966374
2001,5,M1,662.8053150684932,665.5645686783394,0,0,7.613480483449038,2.759253609846155
2001,5,M2,662.8053150684932,684.4307305306077,0,0,467.6585939090592,21.62541546211446
2001,5,M2m,662.8053150684932,666.7106772852258,0,0,15.25185404388222,3.9053622167325557
2001,5,M3,662.8053150684932,683.5933300348577,0,0,432.14156624179327,20.78801496636447
2001,5,M4,662.8053150684932,681.2352412238635,0,0,339.66217809240055,18.429926155370254
2001,5,M2_oracle,662.8053150684932,672.8300523683663,0,0,100.49535793146691,10.024737299873095
2002,1,naive_persist,684.3828219178082,681.6906575342466,0,0,7.247749068117554,2.6921643835615896
2002,1,naive_mean,684.3828219178082,664.5601324477559,0,0,392.9390178261222,19.822689470052296
2002,1,M1,684.3828219178082,675.922559484753,0,0,71.57604043616448,8.460262433055163
2002,1,M2,684.3828219178082,692.4728213251229,0,0,65.44809041035278,8.089999407314735
2002,1,M2m,684.3828219178082,677.3555450412948,0,0,49.38262029917969,7.027276876513383
2002,1,M3,684.3828219178082,694.4543699261925,0,0,101.4360792851897,10.071548008384298
2002,1,M4,684.3828219178082,697.4838052950105,0,0,171.63576544973054,13.100983377202283
2002,1,M2_oracle,684.3828219178082,675.1558188341852,0,0,85.13758590518842,9.227003083623003
2002,5,naive_persist,683.9337260273973,681.6906575342466,0,0,5.031356264965105,2.243068493150645
2002,5,naive_mean,683.9337260273973,664.5601324477559,0,0,375.3361281891206,19.37359357964135
2002,5,M1,683.9337260273973,666.8882421594647,0,0,290.54852029195064,17.045483867932603
2002,5,M2,683.9337260273973,710.0,0,0,679.4506388147872,26.066273972602744
2002,5,M2m,683.9337260273973,668.5993613793737,0,0,235.14273915855446,15.334364648023552
2002,5,M3,683.9337260273973,710.0,0,0,679.4506388147872,26.066273972602744
2002,5,M4,683.9337260273973,710.0,0,0,679.4506388147872,26.066273972602744
2002,5,M2_oracle,683.9337260273973,696.6781356448846,0,0,162.41997649830404,12.74440961748735
2003,1,naive_persist,686.4223770491803,684.3828219178082,0,0,4.159785133906427,2.03955513137214
2003,1,naive_mean,686.4223770491803,664.8433137258995,0,0,465.6559739101635,21.57906332328082
2003,1,M1,686.4223770491803,678.0191819872016,0,0,70.61368724966404,8.40319506197875
2003,1,M2,686.4223770491803,677.5419271503864,0,0,78.86239040498907,8.880449898793927
2003,1,M2m,686.4223770491803,679.6823710271398,0,0,45.427681177143214,6.740006022040575
2003,1,M3,686.4223770491803,674.1495239124017,0,0,150.62292411693684,12.272853136778622
2003,1,M4,686.4223770491803,669.565524499816,0,0,284.1534778710118,16.856852549364362
2003,1,M2_oracle,686.4223770491803,708.0869635351849,0,0,469.3543076095692,21.66458648600451
2003,5,naive_persist,674.1868579234973,684.3828219178082,0,0,103.95768177328401,10.195963994310887
2003,5,naive_mean,674.1868579234973,664.8433137258995,0,0,87.3018181724634,9.343544197597794
2003,5,M1,674.1868579234973,667.7413416818006,0,0,41.54467962197643,6.445516241696737
2003,5,M2,674.1868579234973,663.2757602211625,0,0,119.05205306989606,10.911097702334814
2003,5,M2m,674.1868579234973,669.8799373793893,0,0,18.549564573259882,4.3069205441080385
2003,5,M3,674.1868579234973,662.5160185910112,0,0,136.2084907247055,11.670839332486139
2003,5,M4,674.1868579234973,660.5393582244095,0,0,186.25424803660167,13.647499699087803
2003,5,M2_oracle,674.1868579234973,679.1648901705914,0,0,24.780805053108935,4.97803224709412
2004,1,naive_persist,686.1332602739726,686.4223770491803,0,0,0.08358850970651756,0.2891167752077308
2004,1,naive_mean,686.1332602739726,665.1472441952415,0,0,440.41287085676254,20.986016078731154
2004,1,M1,686.1332602739726,679.7444262485931,0,0,40.81720020384731,6.388834025379538
2004,1,M2,686.1332602739726,705.8602212356204,0,0,389.15298878237707,19.72696096164782
2004,1,M2m,686.1332602739726,680.6008557981263,0,0,30.60749928436424,5.532404475846306
2004,1,M3,686.1332602739726,710.0,0,0,569.621265149934,23.86673972602739
2004,1,M4,686.1332602739726,710.0,0,0,569.621265149934,23.86673972602739
2004,1,M2_oracle,686.1332602739726,679.1546218806237,0,0,48.70139382512315,6.978638393348888
2004,5,naive_persist,658.7887123287671,686.4223770491803,1,0,763.6194258802095,27.633664720413208
2004,5,naive_mean,658.7887123287671,665.1472441952415,1,0,40.43092749696943,6.358531866474323
2004,5,M1,658.7887123287671,668.5901797919491,1,0,96.06876443181552,9.801467463182007
2004,5,M2,658.7887123287671,710.0,1,0,2622.5959849457677,51.21128767123287
2004,5,M2m,658.7887123287671,669.5827756352618,1,0,116.51180266461421,10.79406330649465
2004,5,M3,658.7887123287671,710.0,1,0,2622.5959849457677,51.21128767123287
2004,5,M4,658.7887123287671,710.0,1,0,2622.5959849457677,51.21128767123287
2004,5,M2_oracle,658.7887123287671,657.1081742372168,1,1,2.824208277151776,1.6805380915503747
2005,1,naive_persist,662.8053150684932,686.1332602739726,0,0,544.1930275098498,23.32794520547941
2005,1,naive_mean,662.8053150684932,665.4387166407795,0,0,6.934803840919898,2.6334015722862887
2005,1,M1,662.8053150684932,679.826157075533,0,0,289.70906262861223,17.020842007039846
2005,1,M2,662.8053150684932,679.2922300529831,0,0,271.81836570579713,16.486914984489886
2005,1,M2m,662.8053150684932,680.6753371225715,0,0,319.337688213244,17.870022054078277
2005,1,M3,662.8053150684932,676.7602520463191,0,0,194.74026605509331,13.954936977825923
2005,1,M4,662.8053150684932,673.5524546528006,0,0,115.50100924458775,10.747139584307433
2005,1,M2_oracle,662.8053150684932,667.6595220893179,0,0,23.56332580102356,4.854207020824674
2005,5,naive_persist,676.1254520547946,686.1332602739726,0,0,100.15622535184792,10.00780821917806
2005,5,naive_mean,676.1254520547946,665.4387166407795,0,0,114.20631380916366,10.686735414015061
2005,5,M1,676.1254520547946,669.0051385599888,0,0,50.69886426431236,7.120313494805714
2005,5,M2,676.1254520547946,665.96868824005,0,0,103.1598511885037,10.156763814744522
2005,5,M2m,676.1254520547946,670.0455248033168,0,0,36.9655153832622,6.079927251477784
2005,5,M3,676.1254520547946,665.4722951828988,0,0,113.48975133721865,10.653156871895703
2005,5,M4,676.1254520547946,664.231881484138,0,0,141.45702091918892,11.893570570656607
2005,5,M2_oracle,676.1254520547946,661.2609768646247,0,0,220.95262267917516,14.864475190169856
2006,1,naive_persist,683.9337260273973,662.8053150684932,0,0,446.40974964833697,21.128410958904055
2006,1,naive_mean,683.9337260273973,665.4026426466386,0,0,343.4010512646303,18.531083380758673
2006,1,M1,683.9337260273973,663.5785104604726,0,0,414.3348007759736,20.3552155669247
2006,1,M2,683.9337260273973,650.3528438802131,0,1,1127.6756457830734,33.580882147184184
2006,1,M2m,683.9337260273973,663.3681328463641,0,0,422.94362288775665,20.565593181033137
2006,1,M3,683.9337260273973,652.0662889728161,0,1,1015.5335444276924,31.86743705458116
2006,1,M4,683.9337260273973,654.2028127488585,0,1,883.9272043759927,29.730913278538765
2006,1,M2_oracle,683.9337260273973,688.7527726769011,0,0,23.223210610094657,4.819046649503889
2006,5,naive_persist,653.7108767123287,662.8053150684932,1,0,82.70880901407533,9.09443835616446
2006,5,naive_mean,653.7108767123287,665.4026426466386,1,0,136.6973906626881,11.691765934309842
2006,5,M1,653.7108767123287,664.8180645233462,1,0,123.36962106921375,11.107187811017411
2006,5,M2,653.7108767123287,626.5096134517771,1,1,739.9087229698357,27.201263260551627
2006,5,M2m,653.7108767123287,664.4457819140948,1,0,115.23818969090449,10.734905201766082
2006,5,M3,653.7108767123287,626.8345250420964,1,1,722.3382791020006,26.87635167023234
2006,5,M4,653.7108767123287,627.6383318296319,1,1,679.7775966602437,26.07254488269689
2006,5,M2_oracle,653.7108767123287,647.1082468094203,1,1,43.594721634780996,6.602629902908461
2007,1,naive_persist,674.1868579234973,683.9337260273973,0,0,95.00143783482206,9.746868103899942
2007,1,naive_mean,674.1868579234973,665.6530626923245,0,0,72.82566104758767,8.533795231172803
2007,1,M1,674.1868579234973,677.8723458842695,0,0,13.58282150899688,3.685487960772207
2007,1,M2,674.1868579234973,703.5269745727326,0,0,860.8424449907319,29.340116649235256
2007,1,M2m,674.1868579234973,678.9839269673121,0,0,23.011871411125842,4.7970690438147585
2007,1,M3,674.1868579234973,705.0787435374014,0,0,954.3085967825313,30.891885613904037
2007,1,M4,674.1868579234973,707.1780863051237,0,0,1088.4211501286275,32.99122838162634
2007,1,M2_oracle,674.1868579234973,666.7309077911623,0,0,55.5911923758668,7.455950132335033
2007,5,naive_persist,651.5640163934426,683.9337260273973,1,0,1047.7981017865397,32.3697096339547
2007,5,naive_mean,651.5640163934426,665.6530626923245,1,0,198.50122561203926,14.089046298881954
2007,5,M1,651.5640163934426,668.25426644868,1,0,278.56444690635436,16.69025005523747
2007,5,M2,651.5640163934426,710.0,1,0,3414.7641800658503,58.43598360655744
2007,5,M2m,651.5640163934426,669.5170901893164,1,0,322.3128587200912,17.95307379587382
2007,5,M3,651.5640163934426,710.0,1,0,3414.7641800658503,58.43598360655744
2007,5,M4,651.5640163934426,710.0,1,0,3414.7641800658503,58.43598360655744
2007,5,M2_oracle,651.5640163934426,642.1360931340522,1,1,88.88573698495364,9.427923259390354
2008,1,naive_persist,658.7887123287671,674.1868579234973,1,0,237.1028877565085,15.398145594730181
2008,1,naive_mean,658.7887123287671,665.7668466287402,1,0,48.69435830845997,6.978134299973021
2008,1,M1,658.7887123287671,671.3251670954274,1,0,157.1626981165201,12.536454766660313
2008,1,M2,658.7887123287671,660.0174624316273,1,0,1.5098268152789611,1.2287501028602037
2008,1,M2m,658.7887123287671,671.9103153172186,1,0,172.17646498653968,13.121602988451514
2008,1,M3,658.7887123287671,657.3591812471356,1,1,2.0435591133507565,1.4295310816315805
2008,1,M4,658.7887123287671,653.9251323871355,1,1,23.65440984864178,4.863579941631656
2008,1,M2_oracle,658.7887123287671,660.8496751917928,1,0,4.2475679227710055,2.0609628630256793
2008,5,naive_persist,644.4093150684931,674.1868579234973,1,0,886.7020584816108,29.777542855004185
2008,5,naive_mean,644.4093150684931,665.7668466287402,1,0,456.14415434694774,21.357531560247025
2008,5,M1,644.4093150684931,666.8422265020378,1,0,503.2355153852575,22.432911433544632
2008,5,M2,644.4093150684931,632.316614204909,1,1,146.2334141761283,12.092700863584128
2008,5,M2m,644.4093150684931,667.4597259286759,1,0,531.3214408232309,23.05041086018275
2008,5,M3,644.4093150684931,631.7908414282573,1,1,159.22587700932658,12.618473640235834
2008,5,M4,644.4093150684931,630.4620986524134,1,1,194.5248457569646,13.947216416079755
2008,5,M2_oracle,644.4093150684931,639.7956752599071,1,1,21.285672283370126,4.613639808586072
2009,1,naive_persist,676.1254520547946,658.7887123287671,0,1,300.5625443280172,17.336739726027417
2009,1,naive_mean,676.1254520547946,665.6750290721615,0,0,109.21134051594579,10.450422982633086
2009,1,M1,676.1254520547946,661.061645211635,0,0,226.91827660802105,15.063806843159568
2009,1,M2,676.1254520547946,649.493840583165,0,1,709.2427295758293,26.631611471629526
2009,1,M2m,676.1254520547946,660.4502514115525,0,0,245.71191520589687,15.675200643242079
2009,1,M3,676.1254520547946,650.2423072289181,0,1,669.9371860772952,25.883144825876457
2009,1,M4,676.1254520547946,651.214542594916,0,1,620.5534101182668,24.910909459878553
2009,1,M2_oracle,676.1254520547946,660.4838751617791,0,0,244.65892770011453,15.64157689301544
2009,5,naive_persist,636.3630410958905,658.7887123287671,1,1,502.9107302450714,22.425671232876653
2009,5,naive_mean,636.3630410958905,665.6750290721615,1,0,859.1926391210548,29.311987976270984
2009,5,M1,636.3630410958905,664.5514096152878,1,0,794.5841197853472,28.188368519397272
2009,5,M2,636.3630410958905,631.3648683359053,1,1,24.981730938658163,4.998172759985209
2009,5,M2m,636.3630410958905,663.6909627138689,1,0,746.8152999583714,27.327921617978404
2009,5,M3,636.3630410958905,631.5123351352258,1,1,23.529348316827477,4.850705960664641
2009,5,M4,636.3630410958905,631.8861352015145,1,1,20.042686387097962,4.476905894375932
2009,5,M2_oracle,636.3630410958905,634.9389045434895,1,1,2.028164919884673,1.4241365524010234
2010,1,naive_persist,653.7108767123287,676.1254520547946,1,0,502.41318778307624,22.41457534246581
2010,1,naive_mean,653.7108767123287,665.8107488511567,1,0,146.4069057759862,12.099872138828005
2010,1,M1,653.7108767123287,672.4972250577844,1,0,352.92688415680317,18.78634834545562
2010,1,M2,653.7108767123287,673.3691694501787,1,0,386.44847336700343,19.658292737849933
2010,1,M2m,653.7108767123287,673.2825643548122,1,0,383.05095717493845,19.571687642483425
2010,1,M3,653.7108767123287,667.507661967492,1,0,190.35128337709105,13.796785255163286
2010,1,M4,653.7108767123287,660.2253167066394,1,0,42.43792843947469,6.514439994310692
2010,1,M2_oracle,653.7108767123287,659.8557219244041,1,1,37.75912268036504,6.1448452120753245
2010,5,naive_persist,652.8855342465754,676.1254520547946,1,0,540.0937797327821,23.23991780821916
2010,5,naive_mean,652.8855342465754,665.8107488511567,1,0,167.06117257448318,12.925214604581356
2010,5,M1,652.8855342465754,667.0357471529934,1,0,200.2285252969587,14.150212906418005
2010,5,M2,652.8855342465754,668.0996030591401,1,0,231.46788983345488,15.214068812564733
2010,5,M2m,652.8855342465754,667.8474230335861,1,0,223.85811607487673,14.961888787010707
2010,5,M3,652.8855342465754,666.9916176222804,1,0,198.9815882023409,14.106083375704998
2010,5,M4,652.8855342465754,664.2564517715043,1,0,129.2977653587358,11.370917524928927
2010,5,M2_oracle,652.8855342465754,657.9502380177028,1,1,25.6512242892718,5.06470377112737
2011,1,naive_persist,651.5640163934426,653.7108767123287,1,1,4.609009228808086,2.1468603188861834
2011,1,naive_mean,651.5640163934426,665.6556222852744,1,0,198.57335661070923,14.091605891831819
2011,1,M1,651.5640163934426,657.9272111619196,1,1,40.49024766157308,6.363194768477001
2011,1,M2,651.5640163934426,643.3604080148091,1,1,67.29919042998536,8.203608378633476
2011,1,M2m,651.5640163934426,656.7994350750689,1,1,27.409608771922255,5.235418681626356
2011,1,M3,651.5640163934426,645.5891156363516,1,1,35.699439057086,5.97490075709095
2011,1,M4,651.5640163934426,648.3527991408591,1,1,10.311916243289433,3.211217252583424
2011,1,M2_oracle,651.5640163934426,648.0031363252747,1,1,12.679866859875256,3.560880068167876
2011,5,naive_persist,672.3051639344262,653.7108767123287,0,1,345.74751729785754,18.594287222097478
2011,5,naive_mean,672.3051639344262,665.6556222852744,0,0,44.21640414380501,6.649541649151843
2011,5,M1,672.3051639344262,664.0436557568164,0,0,68.2525173687138,8.261508177609812
2011,5,M2,672.3051639344262,623.734841945661,0,1,2359.0761780923353,48.57032198876527
2011,5,M2m,672.3051639344262,662.6556632303117,0,0,93.11286383870682,9.64950070411453
2011,5,M3,672.3051639344262,624.149546832126,0,1,2318.9634585033473,48.1556171023002
2011,5,M4,672.3051639344262,625.171697378404,0,1,2221.5636695876633,47.1334665560222
2011,5,M2_oracle,672.3051639344262,667.1249036090474,0,0,26.83509703869437,5.1802603253788675
2012,1,naive_persist,644.4093150684931,651.5640163934426,1,1,51.18975104923311,7.1547013249494285
2012,1,naive_mean,644.4093150684931,665.4772475271499,1,0,443.8577780825223,21.067932458656742
2012,1,M1,644.4093150684931,656.419625033848,1,1,144.24754546390201,12.01030996535485
2012,1,M2,644.4093150684931,646.5899347015902,1,1,4.755101984248446,2.1806196330970806
2012,1,M2m,644.4093150684931,655.2245923427738,1,1,116.97022251957202,10.815277274280675
2012,1,M3,644.4093150684931,645.2887036518705,1,1,0.7733242805744451,0.8793885833773629
2012,1,M4,644.4093150684931,643.6790646560169,1,1,0.5332656649217571,0.7302504124762663
2012,1,M2_oracle,644.4093150684931,645.072419112952,1,1,0.4397069737777759,0.6631040444589189
2012,5,naive_persist,670.4196438356165,651.5640163934426,0,1,355.5346862380635,18.855627442173954
2012,5,naive_mean,670.4196438356165,665.4772475271499,0,0,24.427281269944682,4.942396308466641
2012,5,M1,670.4196438356165,663.5656494832599,0,0,46.97723858213628,6.853994352356608
2012,5,M2,670.4196438356165,637.2418558561836,0,1,1100.7656152082009,33.17778797943288
2012,5,M2m,670.4196438356165,662.1041240259786,0,0,69.14786970447972,8.315519809637863
2012,5,M3,670.4196438356165,637.0038054203798,0,1,1116.618256993212,33.41583841523675
2012,5,M4,670.4196438356165,636.4181772681496,0,1,1156.0997287385678,34.00146656746688
2012,5,M2_oracle,670.4196438356165,661.7966977911518,0,0,74.35519848574937,8.622946044464697
2013,1,naive_persist,636.3630410958905,644.4093150684931,1,1,64.7425248421828,8.046273972602648
2013,1,naive_mean,636.3630410958905,665.2138983714167,1,0,832.3719655327836,28.85085727552621
2013,1,M1,636.3630410958905,651.4874414328942,1,1,228.7474855539591,15.124400337003749
2013,1,M2,636.3630410958905,639.8896026259107,1,1,12.436636225018535,3.526561530020217
2013,1,M2m,636.3630410958905,649.9257804235303,1,1,183.94789806950894,13.56273932763986
2013,1,M3,636.3630410958905,640.1306499653205,1,1,14.194876593007436,3.767608869429978
2013,1,M4,636.3630410958905,640.4291567962338,1,1,16.533296888578196,4.066115700343289
2013,1,M2_oracle,636.3630410958905,639.1930194536045,1,1,8.008777505129776,2.829978357714026
2013,5,naive_persist,664.307698630137,644.4093150684931,0,1,395.9456683662989,19.89838356164387
2013,5,naive_mean,664.307698630137,665.2138983714167,0,0,0.8211979710953821,0.9061997412796927
2013,5,M1,664.307698630137,662.2337469158565,0,0,4.301275713167013,2.073951714280497
2013,5,M2,664.307698630137,631.379623836418,0,1,1084.2581096207539,32.92807479371902
2013,5,M2m,664.307698630137,660.3125038624034,0,0,15.961581232125543,3.995194767733551
2013,5,M3,664.307698630137,631.4238811903302,0,1,1081.3454494145394,32.88381743980676
2013,5,M4,664.307698630137,631.5328386498713,0,1,1074.1914467260196,32.77485998026566
2013,5,M2_oracle,664.307698630137,667.8972117356238,0,0,12.884604334461809,3.5895131054868443
2014,1,naive_persist,652.8855342465754,636.3630410958905,1,1,272.9927799144297,16.52249315068491
2014,1,naive_mean,652.8855342465754,664.8577149482621,1,0,143.33311075384037,11.972180701686739
2014,1,M1,652.8855342465754,645.544953494689,1,1,53.88412577496457,7.340580751886364
2014,1,M2,652.8855342465754,633.2000560316081,1,1,387.51805255195006,19.685478214967247
2014,1,M2m,652.8855342465754,643.8525026222321,1,1,81.59566032638554,9.033031624343266
2014,1,M3,652.8855342465754,634.2230888004266,1,1,348.2868700304804,18.66244544614881
2014,1,M4,652.8855342465754,635.4774222043393,1,1,303.04236487504545,17.408112042236098
2014,1,M2_oracle,652.8855342465754,655.2193888634058,1,1,5.446877372500675,2.333854616830422
2014,5,naive_persist,677.7332328767123,636.3630410958905,0,1,1711.4927679819814,41.37019178082187
2014,5,naive_mean,677.7332328767123,664.8577149482621,0,0,165.7789619258431,12.875517928450222
2014,5,M1,677.7332328767123,660.2960259363588,0,0,304.0561858807149,17.437206940353576
2014,5,M2,677.7332328767123,627.1792065959253,0,1,2555.7095731985096,50.55402628078707
2014,5,M2m,677.7332328767123,658.1089468633536,0,1,385.1126015341081,19.624286013358756
2014,5,M3,677.7332328767123,627.3708036486481,0,1,2536.374277751778,50.36242922806423
2014,5,M4,677.7332328767123,627.840103079514,0,1,2489.3244009600767,49.8931297971983
2014,5,M2_oracle,677.7332328767123,661.4341430252184,0,0,265.6603299870725,16.29908985149393
2015,1,naive_persist,672.3051639344262,652.8855342465754,0,1,377.1220172132573,19.41962968785083
2015,1,naive_mean,672.3051639344262,664.711712744583,0,0,57.660500972531445,7.593451189843222
2015,1,M1,672.3051639344262,656.7970531785032,0,1,240.50149921797419,15.508110755922985
2015,1,M2,672.3051639344262,667.0760006102414,0,0,27.344149070999535,5.22916332418481
2015,1,M2m,672.3051639344262,655.8860059916201,0,1,269.5887475508134,16.419157942806123
2015,1,M3,672.3051639344262,667.9085732895244,0,0,19.33000929883833,4.396590644901835
2015,1,M4,672.3051639344262,668.9386436433406,0,0,11.33345887029131,3.366520291085635
2015,1,M2_oracle,672.3051639344262,664.6897827957955,0,0,57.99402988661237,7.61538113863071
2015,5,naive_persist,664.5393442622951,652.8855342465754,0,1,135.81128788248944,11.653810015719728
2015,5,naive_mean,664.5393442622951,664.711712744583,0,0,0.029710893686227025,0.1723684822878795
2015,5,M1,664.5393442622951,662.8603556984026,0,0,2.8190025976818567,1.678988563892517
2015,5,M2,664.5393442622951,694.3666786066924,0,0,889.6698740924619,29.827334344397286
2015,5,M2m,664.5393442622951,661.6564229837722,0,0,8.311235098159951,2.882921278522872
2015,5,M3,664.5393442622951,694.525764850479,0,0,899.1854196914612,29.986420588183933
2015,5,M4,664.5393442622951,694.9176763667672,0,0,922.8430614495982,30.378332104472065
2015,5,M2_oracle,664.5393442622951,651.3474802976393,0,1,174.02527486198412,13.191863964655795
2016,1,naive_persist,670.4196438356165,672.3051639344262,0,0,3.5551860430153663,1.8855200988097067
2016,1,naive_mean,670.4196438356165,664.803200108316,0,0,31.544440141933364,5.6164437273005205
2016,1,M1,670.4196438356165,669.6323945675836,0,0,0.6197614100184179,0.7872492680329515
2016,1,M2,670.4196438356165,678.9622941939169,0,0,72.97687514417031,8.54265035830042
2016,1,M2m,670.4196438356165,670.1827500948299,0,0,0.0561186444238816,0.23689374078662695
2016,1,M3,670.4196438356165,676.1060333384303,0,0,32.33502557771061,5.686389502813768
2016,1,M4,670.4196438356165,672.6548633884262,0,0,4.996206449262648,2.235219552809667
2016,1,M2_oracle,670.4196438356165,664.6583461943598,0,0,33.19255051115071,5.7612976412567605
2016,5,naive_persist,662.845205479452,672.3051639344262,0,0,89.49081396983756,9.459958454974185
2016,5,naive_mean,662.845205479452,664.803200108316,0,0,3.833742966660107,1.9579946288639576
